station_id;year;Cd_tonnes;Cd_Est;Cu_tonnes;Cu_Est;Hg_kg;Hg_Est;Pb_tonnes;Pb_Est;Zn_tonnes;Zn_Est;Ag_tonnes;Ag_Est;As_tonnes;As_Est;Cr_tonnes;Cr_Est;Ni_tonnes;Ni_Est
29822;1995;0.127578033;0;22.00721068;0;0;0;4.68849271;0;39.23024513;0;0.003508396;1;0;0;18.88154887;0;13.65084952;0
29822;1996;0.042767722;0;8.125867186;0;0;0;1.68932502;0;14.54102549;0;0.002352225;1;0;0;2.416376295;0;4.918288033;0
29822;1997;0;0;2.922743772;0;0;0;0.292274377;0;3.288086744;0;0.004018773;1;0;0;0;0;0;0
29822;1998;0.010781492;1;2.344344633;1;1.20455355;1;0.213731141;1;2.13089572;1;0.003162206;1;0.123554442;1;0.975637071;1;0.527690686;1
29822;1999;0.009132267;0;2.694018778;0;0.956637129;1;0.228306676;0;1.095872045;0;0.002511373;1;0.114153338;0;1.095872045;0;0.707750696;0
29822;2000;0.006955047;0;2.990670225;0;1.457131333;1;0.417302822;0;3.825275869;0;0.003825276;1;0;0;2.364715992;0;1.356234172;0
29822;2001;0;0;0.971384842;0;0.847966521;1;0.062735271;0;0;0;0.00222609;1;0;0;0;0;0;0
29822;2002;0;0;1.303600509;0;1.162185051;1;0.305097992;0;0;0;0.00305098;1;0;0;0.582459802;0;0;0
29822;2003;0;0;1.643320637;0;0.943252729;1;0.101300587;0;1.350674496;0;0.002476237;1;0.193596678;0;0.315157382;0;0;0
29822;2004;0.015376094;0;3.66939035;0;3.421002324;0;0.653683112;0;5.99179639;0;0.003005086;1;0.19028817;0;4.367055473;0;2.924287902;0
29822;2005;0.007442998;0;2.847157544;0;2.271747128;0;0.093648622;0;1.753785614;0;0.00337309;1;0.191622861;0;0.469762156;0;0.456935345;0
29822;2006;0;0;1.522825757;0;1.134624272;0;0.031876597;0;2.310295339;0;0.00255626;1;0.070999581;0;0.369351879;0;0.307445128;0
29822;2007;0;0;2.277622362;0;1.583022027;0;0.079493938;0;1.688244896;0;0.003079108;1;0;0;0.676787874;0;0.427293484;0
29822;2008;0.006765368;0;6.80542515;0;0;0;0.152976956;0;3.318892937;0;0.003253835;1;0.137013275;0;0.648600446;0;0.605128415;0
29822;2009;0.008941792;0;2.283684824;0;5.120096882;0;0.036188777;0;8.500553669;0;0.002674133;1;0.064550233;0;0.27508173;0;0.229859261;0
29822;2010;0;0;1.986412119;0;0;0;0.026167893;0;0.613868909;0;0.00233612;1;0.090950205;0;0.272847209;0;0.275513964;0
29822;2011;0.021442774;0;2.777945953;0;2.091129505;0;0.073825453;0;2.181198523;0;0.00297904;1;0.132221295;0;0.689859115;0;0.605196402;0
29822;2012;0;0;2.782862545;0;1.892473615;0;0.221731918;0;7.274392309;0;0.003400431;1;0.047362082;0;1.565013579;0;1.110338273;0
29822;2013;0.004439001;0;2.53987353;0;0;0;0.187075169;0;2.827513362;0;0;0;0;0;1.191388908;0;1.055856821;0
29822;2014;0;0;0.988753113;0;0.559581469;0;0.029532388;0;1.10564093;0;0;0;0;0;0.304932161;0;0.334240588;0
29822;2015;0;0;1.138211463;0;0;0;0.027967129;0;0.676169566;0;0.002281482;0;0.074679828;0;0.297117498;0;0.369155882;0
29822;2016;0;0;1.273502676;0;1.171539175;0;0.070204898;0;0.880935798;0;0;0;0.096937006;0;0.469376006;0;0.398053868;0
29822;2017;0.005182594;0;2.068245489;0;0;0;0.070789261;0;1.089860804;0;0;0;0.118281104;0;0.608087773;0;0.717078915;0
29822;2018;0.004103129;0;2.170567836;0;0;0;0.118802742;0;2.412163764;0;0;0;0.131727234;0;0.504524073;0;0.647058938;0
29822;2019;0;0;1.697062471;0;4.537605866;0;0.034223486;0;2.826617226;0;0;0;0.088044257;0;0.342887226;0;0.457552981;0
29782;1990;0.078393699;0;14.48611672;0;2.808848492;0;3.740439674;0;36.19968107;0;0.011558957;1;0.765037472;1;2.516233998;1;3.250771607;1
29782;1991;0.233407418;0;6.93291862;0;3.737850175;0;1.719622595;0;27.24913797;0;0.009558202;1;0.632616121;1;2.080695717;1;2.688091237;1
29782;1992;0.14728339;0;7.525238305;0;12.30424802;0;2.063929937;0;15.90757811;0;0.010117324;1;0.669622058;1;9.840878659;0;3.179738936;0
29782;1993;0.261597493;0;17.77638786;0;3.574611966;0;1.475751238;0;33.57112124;0;0.010445183;1;0.94905316;0;4.512417636;0;4.514658517;0
29782;1994;0.158451992;0;20.59802628;0;6.265990832;0;3.36603379;0;37.56217331;0;0.007175729;1;0.474930517;1;1.453523742;1;1.886400486;1
29782;1995;1.523998943;0;13.28337429;0;17.4663358;0;7.456779843;0;29.27444402;0;0.010812302;1;0;0;0;0;6.812731564;0
29782;1996;0.118104364;0;22.10403022;0;11.68478538;0;4.873534516;0;45.62905851;0;0.007596158;1;0;0;0;0;3.888792461;0
29782;1997;0.110720783;0;13.32076426;0;3.323397504;0;3.617205942;0;40.5559464;0;0.011607153;1;0.39485512;0;0;0;3.033072429;0
29782;1998;0.073047209;0;13.72120784;0;6.383782425;0;1.769156948;0;29.42930425;0;0.010099208;1;0.565490664;0;0;0;3.139751159;0
29782;1999;0.096579926;0;3.325686733;0;4.240920029;1;0.802953826;0;16.51907347;0;0.008040128;1;0.848157192;0;1.42081183;0;2.989385879;0
29782;2000;0.031253329;0;2.643184968;0;5.530017697;1;0.585200129;0;7.928969011;0;0.01072244;1;0.688783932;0;1.334045578;0;1.657890618;0
29782;2001;0.030507095;0;1.925156322;0;4.425394713;1;0.183242193;0;35.67535872;0;0.008780271;1;0.613664038;0;1.208568681;0;1.254453187;0
29782;2002;0;0;1.606651625;0;4.332909235;1;0.445095192;0;1.657437445;0;0.008801556;1;0.622569111;0;0.474433202;0;0.863391475;0
29782;2003;0;0;2.345064507;0;4.316310434;1;0.491782296;0;7.820352725;0;0.008981791;1;1.129931158;0;0.562265013;0;1.70083692;0
29782;2004;0.013494774;0;5.505547024;0;4.153760019;0;0.457677544;0;4.524876511;0;0.008955921;1;0.587193968;0;0.464357683;0;1.624447459;0
29782;2005;0;0;2.197270467;0;2.225104319;0;0.366098935;0;50.17950816;0;0.011951486;1;0.70784795;0;0.536861019;0;1.219017063;0
29782;2006;0.0117998;0;1.406892658;0;1.474954892;0;0.262006331;0;2.880455317;0;0.007367428;1;0.472180186;0;0.621681179;0;0.985713468;0
29782;2007;0.007281667;0;2.191280217;0;1.859734963;0;0.503553915;0;4.458014648;0;0.010277336;1;0.556565358;0;1.054738617;0;1.410154206;0
29782;2008;0.004827283;0;1.711501191;0;0.849713485;0;0.324669954;0;4.58308464;0;0.008223903;1;0.451496828;0;0.909367675;0;0.854219653;0
29782;2009;0.01902188;0;1.982187578;0;5.651655327;0;0.340409428;0;2.966148688;0;0.00954502;1;0.693890498;0;0.917237569;0;1.105976947;0
29782;2010;0.014199478;0;1.447541212;0;2.470350674;0;0.250798498;0;2.522876722;0;0.007244041;1;0.472831831;0;0.966613066;0;1.154260844;0
29782;2011;0.04165365;0;3.662617207;0;6.731252013;0;1.125345353;0;7.229831728;0;0.012447807;1;0.960520788;0;1.179565618;0;2.522035633;0
29782;2012;0.016600696;0;3.335677153;0;2.254547134;0;0.581489528;0;3.152456508;0;0.009236026;1;0.665240342;0;0.707329366;0;1.409765492;0
29782;2013;0;0;1.909833972;0;0.712831824;0;0.278855663;0;2.672598888;0;0;0;0.617318679;0;0.974028541;0;1.436531665;0
29782;2014;0.021214046;0;2.263900111;0;0.779813928;0;0.203315202;0;2.238302399;0;0;0;0.493875108;0;1.240536583;0;1.23052583;0
29782;2015;0.023589406;0;2.143723635;0;3.859360331;0;0.372226934;0;2.680113944;0;0.006461853;0;0.834030149;0;0.606760749;0;1.878837496;0
29782;2016;0.008987613;0;1.352639951;0;1.771411368;0;0.164990801;0;1.304908555;0;0.00240079;0;0.472469376;0;0.402081214;0;0.982915245;0
29782;2017;0.009270354;0;1.064020026;0;0;0;0.191517521;0;1.047347009;0;0;0;0.359566486;0;0.381896108;0;0.982698752;0
29782;2018;0.015739443;0;1.851906912;0;0;0;0.366179919;0;2.367359859;0;0;0;0.606219831;0;0.62247586;0;1.796031669;0
29782;2019;0.009238867;0;1.469239705;0;3.924635762;0;0.115531206;0;1.60394249;0;0;0;0.495404955;0;0.320848233;0;1.370320911;0
36225;1990;0.050400387;0;3.360025779;0;0;0;3.19202449;0;5.040038669;0;0.001708725;1;0.068880528;1;0.156241199;1;0.188371445;1
36225;1991;0.051712803;0;3.447520175;0;0;0;3.102768158;0;5.171280263;0;0.001753219;1;0.070674164;1;0.160309688;1;0.1932766;1
36225;1992;0.012588872;0;0.72036324;0;2.517774432;0;0.34829213;0;2.867465325;0;0.001422669;1;0.057349307;1;0.130085012;1;0.156836366;1
36225;1993;0.001647399;0;0.538699439;0;1.037861305;0;0.235578042;0;1.976878676;0;0.001675553;1;0.072485551;0;0.457976893;0;0.331127178;0
36225;1994;0.006355814;0;0.59320933;0;1.059302374;0;0.095337214;0;1.652511704;0;0.002154812;1;0.074151166;0;0;0;0.105930237;0
36225;1995;0.00819012;0;0.839487297;0;0.614258998;0;0.141279569;0;1.842776993;0;0.002082523;1;0.07780614;0;0;0;0.307129499;0
36225;1996;0.003766892;0;0.477139685;0;0.25112615;0;0.292561965;0;1.531869515;0;0.00127709;1;0.031390769;0;0.226013535;0;0.276238765;0
36225;1997;0.006957379;0;0.556590329;0;0.278295164;0;0.098794783;0;1.252328239;0;0.001415256;1;0.064007888;0;0;0;0;0
36225;1998;0.006999135;0;0.559930791;0;0.524935116;0;0.180227723;0;1.94225993;0;0.001779688;1;0.048993944;0;0.104987023;0;0.069991349;0
36225;1999;0.017153183;0;1.18928735;0;0.336283655;1;0.503160033;0;3.888054799;0;0.002326178;1;0.137225463;0;0.251580016;0;0.343063659;0
36225;2000;0.049755203;0;3.288418611;0;0.400044683;1;1.418309244;0;11.838307;0;0.002908364;1;0.2058836;0;0.323122872;0;0.671981194;0
36225;2001;0.007826292;0;1.07108398;0;0.296874632;1;0.084971172;0;1.63234093;0;0.002274298;1;0.098387672;0;0.288454767;0;0.22584443;0
36225;2002;0.005286281;0;0.704837524;0;0.22137257;1;0.081056315;0;1.374433172;0;0.001792208;1;0.095153066;0;0.045814439;0;0.28193501;0
36225;2003;0.01697659;0;2.052115231;0;0.22106014;1;0.876812871;0;6.342901624;0;0.001897442;1;0.104471321;0;0.261178302;0;0.447734232;0
36225;2004;0.00972497;1;0.797447527;1;0.216595169;1;0.165395139;1;2.333992763;1;0.001978234;1;0.079744753;1;0.180884439;1;0.218082449;1
36225;2005;0.008133785;1;0.666970369;1;0.169549218;1;0.131027803;1;1.952108398;1;0.001654559;1;0.066697037;1;0.151288401;1;0.182400128;1
36225;2006;0.00319386;1;0.261896532;1;0.062018535;1;0.048581479;1;0.766526435;1;0.000649689;1;0.026189653;1;0.059405799;1;0.071622314;1
36225;2007;0.002429482;1;0.199217491;1;0.043708904;1;0.034772474;1;0.583075582;1;0.0004942;1;0.019921749;1;0.045188358;1;0.054481125;1
36225;2008;0.002836426;1;0.232586899;1;0.046982648;1;0.038049316;1;0.680742143;1;0.00057698;1;0.02325869;1;0.052757516;1;0.063606844;1
36225;2009;0.002279578;1;0.186925363;1;0.034506023;1;0.028531982;1;0.547098623;1;0.000463707;1;0.018692536;1;0.042400143;1;0.051119528;1
36225;2010;0.002128982;1;0.174576556;1;0.029188384;1;0.024734863;1;0.510955775;1;0.000433073;1;0.017457656;1;0.039599073;1;0.04774243;1
36225;2011;0.00277223;1;0.227322893;1;0.03405133;1;0.029718251;1;0.665335295;1;0.000563922;1;0.022732289;1;0.051563485;1;0.062167267;1
36225;2012;0.002429309;1;0.199203322;1;0.026372578;1;0.023860173;1;0.583034114;1;0.000494165;1;0.019920332;1;0.045185144;1;0.05447725;1
36225;2013;0.002971588;0;0.157068692;0;0.053113755;0;0.038735822;0;0.572116677;0;0;0;0.011474607;0;0.099400431;0;0.043191648;0
36225;2014;0.003741163;0;0.276860491;0;0.082171567;0;0.052251978;0;1.100874734;0;0;0;0.019060287;0;0.062555976;0;0.058743259;0
36225;2015;0.004750948;0;0.287422905;0;0.060109619;0;0.119698456;0;1.18544752;0;0.000293167;0;0.025223293;0;0.042218875;0;0.069636149;0
36225;2016;0.001369833;0;0.1141513;0;0.044603157;0;0.021671233;0;0.397678646;0;0.000421596;0;0.014029909;0;0.018644472;0;0.036217998;0
36225;2017;0.005582999;0;0.426424884;0;0.067307331;0;0.161677194;0;1.853461628;0;0.000974734;0;0.026754947;0;0.095556184;0;0.113190981;0
36225;2018;0.001136961;0;0.100385788;0;0.027459429;0;0.016361236;0;0.365053891;0;0.00051235;0;0.011720563;0;0.015231439;0;0.029579653;0
36225;2019;0.002152729;0;0.204626232;0;0.08204665;0;0.035243005;0;0.620023147;0;0.000294966;0;0.023209054;0;0.024893254;0;0.057100173;0
29832;1990;0;0;7.319573443;0;0;0;2.252176444;0;23.46017129;0;0.001467936;1;0.22728996;1;0.327080788;1;0.511431734;1
29832;1991;0.030845135;0;2.004933743;0;0;0;0.61690269;0;11.72115111;0;0.001206265;1;0.186773715;1;0.268776035;1;0.420264958;1
29832;1992;0.076181255;0;0.57135941;0;0;0;0.704676605;0;8.189484873;0;0.001489616;1;0.230646684;1;0.33191127;1;0.518984797;1
29832;1993;0.012741605;0;0.12741605;0;1.274160497;0;0.267573704;0;6.115970388;0;0.000996576;1;1.108519633;0;0.624338644;0;0.573372224;0
29832;1994;0.015941468;0;0.159414678;0;1.594146779;0;0.334770824;0;7.651904538;0;0.001246851;1;1.386907698;0;0.781131922;0;0.813014857;0
29832;1995;0.016325209;0;0.163252093;0;1.632520928;0;0.342829395;0;7.836100454;0;0.001276865;1;1.420293207;0;0.799935255;0;0.832585673;0
29832;1996;0.010287418;0;0.205748354;0;1.543112654;0;0.318909948;0;3.600596193;0;0.000804623;1;0;0;0;0;0.308622531;0
29832;1997;0.044810541;0;0.298736939;0;0;0;0.313673786;0;5.227896434;0;0.001168275;1;0.164305317;0;0;0;0;0
29832;1998;0.031336164;0;0.783404098;0;0;0;0.407370131;0;4.54374377;0;0.001225468;1;0.250689311;0;0;0;5.640509507;0
29832;1999;0.038722771;0;0.6566035;0;1.107023815;1;0.319883756;0;5.219156026;0;0.001316815;1;0.168359872;0;0.016835987;0;0.454571654;0
29832;2000;0.044174075;0;0.572255059;0;1.320271226;1;0.341345123;0;5.822946219;0;0.001570474;1;0.180712124;0;0;0;1.80712124;0
29832;2001;0.026979476;0;0.269794758;0;0.886996466;1;0.404692138;0;4.046921376;0;0.00105509;1;0;0;0;0;0;0
29832;2002;0.041275401;0;0.316444739;0;0.904666317;1;0.495304808;0;4.127540069;0;0.001076109;1;0.133457129;0;0.089430035;0;0;0
29832;2003;0.024952044;0;0.249520438;0;0.863517016;1;0.262653092;0;1.838571646;0;0.001027161;1;0.090615317;0;0;0;0;0
29832;2004;0.037596508;0;0.479053862;0;1.312057794;0;0.867846933;0;4.733948856;0;0.001288279;1;0.215543267;0;0.131205779;0;0.285931133;0
29832;2005;0.042304956;0;0.368511013;0;1.153384694;0;0.362270509;0;5.823938782;0;0.001382714;1;0.156466689;0;0.07467442;0;0.283589094;0
29832;2006;0.032436602;0;0.429735211;0;1.021833344;0;0.506850019;0;4.320618495;0;0.001233337;1;0.149283764;0;0.141736135;0;0.202651416;0
29832;2007;0.0352365;0;0.418013821;0;0;0;0.517176012;0;4.974245423;0;0.001397736;1;0.09739809;0;0.15694237;0;0.266567188;0
29832;2008;0.039764316;0;0.399655587;0;1.929357838;0;0.39542364;0;5.065061671;0;0.001477772;1;0.131601957;0;0.222571791;0;0.133686589;0
29832;2009;0.029799294;0;0.30286127;0;3.08282132;0;0.286096084;0;3.818762986;0;0.001137088;1;0.180545951;0;0.146615165;0;0.23443664;0
29832;2010;0.018765516;0;0.364165338;0;1.0460583;0;0.278414929;0;2.575052628;0;0.000775508;1;0.099151763;0;0.032774215;0;0.205585184;0
29832;2011;0.034050701;0;0.475001344;0;1.60511863;0;0.316257723;0;4.427103041;0;0.001316784;1;0.226667159;0;0;0;0.227623543;0
29832;2012;0.040679539;0;0.402829262;0;0.629419108;0;0.287126846;0;4.697659223;0;0.001368977;1;0.132712193;0;0.158486078;0;0.230402194;0
29832;2013;0.029975805;0;0.415432568;0;0;0;0.221270964;0;4.076031692;0;0;0;0.136582519;0;0.303979326;0;0.22126434;0
29832;2014;0.048492054;0;0.620442547;0;1.3152459;0;0.651314852;0;5.507721653;0;0;0;0.165223947;0;0.33948871;0;0.313269721;0
29832;2015;0.036775947;0;0.403228438;0;0;0;0.333984583;0;4.901653246;0;0;0;0.167457311;0;0.102890978;0;0.255357298;0
29832;2016;0.029722638;0;0.415414693;0;1.311659008;0;0.242032685;0;3.93673703;0;0;0;0.131654809;0;0.082481189;0;0.328437242;0
29832;2017;0.03677538;0;0.450963582;0;1.623144101;0;0.355292457;0;4.409628119;0;0.001362789;0;0.149510992;0;0.111171514;0;0.300488394;0
29832;2018;0.029554159;0;0.456562652;0;0.468397113;0;0.282683777;0;4.161480454;0;0;0;0.141499792;0;0.095966249;0;0.258454634;0
29832;2019;0.028163256;0;2.181409402;0;0;0;0.26489032;0;9.072012995;0;0.002585056;0;0.133383795;0;0.15106167;0;0.804973451;0
29783;1990;0.046864636;0;0.34219235;0;0.139075723;0;0.147156359;0;0.816507157;0;0.000298234;1;0.068248923;1;0.10074967;1;0.28281568;1
29783;1991;0.007378838;0;0.298458135;0;0.199448946;0;0.085768079;0;0.870146905;0;0.000250651;1;0.057359882;1;0.084675171;1;0.237692749;1
29783;1992;0.010048243;0;0.467713634;0;0.484196151;0;0.098041262;0;0.81143936;0;0.000311252;1;0.071228125;1;1.016125086;0;0.335640075;0
29783;1993;0.003585305;0;0.211829065;0;0.06564925;0;0.155590527;0;0.715279153;0;0.000156522;1;0.052376073;0;0.225382449;0;0.265292562;0
29783;1994;0.013684629;0;0.219668031;0;0.061778322;0;0.055954166;0;0.416200671;0;0.000216833;1;0.049105227;1;0.069943752;1;0.199673437;1
29783;1995;0.001485193;0;0.279770567;0;0.31011584;0;0.076508087;0;0.505120945;0;0.000240729;1;0.063412246;0;0;0;0.265156914;0
29783;1996;0.00119385;0;0.231407486;0;0.110780839;0;0.030643746;0;0.350252912;0;0.000169687;1;0.039111283;0;0;0;0.255369912;0
29783;1997;0.001038163;0;0.26820704;0;0.135019928;0;0.08987224;0;0.496112031;0;0.000223866;1;0.084149245;0;0;0;0.234055915;0
29783;1998;0.001542861;0;0.542600158;0;0.093823028;0;0.062965873;0;0.465807657;0;0.000278338;1;0.053156276;0;0;0;0.191257145;0
29783;1999;0.003128202;0;0.295457978;0;0.172749374;1;0.147610848;0;0.943975266;0;0.000259551;1;0.103271249;0;0.117825148;0;0.270134804;0
29783;2000;0.002939;0;0.304328612;0;0.209058403;1;0.109450062;0;0.743412099;0;0.000314105;1;0.065968071;0;0.06670993;0;0.290472263;0
29783;2001;0.001004375;0;0.163843712;0;0.136796388;1;0.027444971;0;0.264810071;0;0.000205533;1;0.035258231;0;0.029948478;0;0.156012233;0
29783;2002;0.002982997;0;0.205996467;0;0.123047961;1;0.091685532;0;0.690801441;0;0.000184876;1;0.049902515;0;0.028054087;0;0.170067191;0
29783;2003;0.001550959;0;0.167047197;0;0.159014908;1;0.071959045;0;1.047847574;0;0.000238916;1;0.084273544;0;0.029255329;0;0.15009323;0
29783;2004;0.001291155;0;0.252952769;0;0.362778695;0;0.057268886;0;0.400994038;0;0.000287792;1;0.050430828;0;0.041321057;0;0.196338447;0
29783;2005;0.008178821;0;0.407049361;0;0.184520497;0;0.27058492;0;1.849344015;0;0.000257036;1;0.062725146;0;0.055554228;0;0.253950325;0
29783;2006;0.002107021;0;0.279819307;0;0.174265126;0;0.067931471;0;0.574236872;0;0.000261641;1;0.052886063;0;0.047610478;0;0.193479674;0
29783;2007;0.005812554;0;0.431791377;0;0.183686494;0;0.204724659;0;1.252809918;0;0.000295307;1;0.074758002;0;0.072029403;0;0.270248501;0
29783;2008;0.002064258;0;0.288419023;0;0.198829041;0;0.064569988;0;0.611539559;0;0.000293234;1;0.057985154;0;0.06706527;0;0.164533253;0
29783;2009;0.002877262;0;0.278430649;0;0.284800228;0;0.072086315;0;0.584400556;0;0.00024505;1;0.05961047;0;0.070764792;0;0.141835671;0
29783;2010;0.001244963;0;0.250070593;0;0.182943769;0;0.032648634;0;0.571567237;0;0.000199288;1;0.034540871;0;0.055869005;0;0.157524177;0
29783;2011;0.002906867;0;1.568333784;0;0.50442519;0;0.054390225;0;1.282181838;0;0.000330904;1;0.049194597;0;0.042769079;0;0.199851396;0
29783;2012;0.011208795;0;0.536770154;0;1.055204023;0;0.280250622;0;1.78623496;0;0.000333719;1;0.076372071;0;0.094759853;0;0.314235307;0
29783;2013;0.002484345;0;0.32642892;0;0.282867453;0;0.05443153;0;0.700545372;0;0;0;0.059421519;0;0.114459324;0;0.249607665;0
29783;2014;0.002426078;0;0.314607603;0;0.148829317;0;0.045845321;0;0.578734409;0;0;0;0.047877206;0;0.081325781;0;0.195435847;0
29783;2015;0.002837909;0;0.396586613;0;0.024674;0;0.071068189;0;0.8136401;0;0.000312673;0;0.053425388;0;0.036452501;0;0.220251385;0
29783;2016;0.002911115;0;0.267989678;0;0.152459098;0;0.075421916;0;0.578711001;0;0.00030267;0;0.049713066;0;0.0299573;0;0.189997107;0
29783;2017;0.003392789;0;0.403614795;0;0.471918778;0;0.06822391;0;0.687852625;0;0.00017219;0;0.098953884;0;0.037408033;0;0.299906807;0
29783;2018;0.001811372;0;0.260562279;0;0.058908332;0;0.031800527;0;0.452086232;0;0;0;0.041448585;0;0.028449739;0;0.166762298;0
29783;2019;0.002952333;0;0.283647509;0;0.474528961;0;0.074893994;0;0.591453993;0;0.000401749;0;0.062462855;0;0.037549246;0;0.2191752;0
29837;1990;0;0;0.254770185;0;0;0;0;0;1.601412593;0;0.000240472;1;0.090989352;1;0.101561741;1;0.131024667;1
29837;1991;0.009198477;1;0.159374737;1;0.125704018;1;0.075904698;1;0.888514158;1;0.000210602;1;0.079687368;1;0.088946538;1;0.11474981;1
29837;1992;0.012902603;0;0.258052063;0;0;0;0.098919958;0;1.290260316;0;0.000284164;1;0.107521693;1;0.120015036;1;0.154831238;1
29837;1993;0.010434392;0;0.104343924;0;0;0;0.049563364;0;0.860837369;0;0.000172354;1;0.05478056;0;0.560848589;0;0.093909531;0
29837;1994;0.01264809;0;0.1264809;0;0;0;0.060078427;0;1.043467422;0;0.000208919;1;0.06324045;0;0.679834835;0;0.110670787;0
29837;1995;0.013000489;0;0.13000489;0;0;0;0.061752323;0;1.072540345;0;0.00021474;1;0.065002445;0;0.698776285;0;0.113754279;0
29837;1996;0.006183253;0;0.144275901;0;0;0;0.065954698;0;0.721379507;0;0.000136179;1;0.020610843;0;0;0;0.103054215;0
29837;1997;0.00917145;0;0.152857503;0;0;0;0.061143001;0;1.008859521;0;0.00020199;1;0.107000252;0;0;0;0.152857503;0
29837;1998;0.009771161;0;0.162852686;0;0.325705371;0;0.078169289;0;1.074827725;0;0.000215198;1;0.081426343;0;0;0;0.130282148;0
29837;1999;0.005656551;0;0.215656007;0;0.139422032;1;0.084848265;0;0.848482649;0;0.000233585;1;0.05656551;0;0.017676722;0;0.123737053;0
29837;2000;0.005274938;0;0.073849133;0;0.138683819;1;0.042199505;0;0.70332508;0;0.000232348;1;0.119565264;0;0.073849133;0;0.101982137;0
29837;2001;0;0;0.098749611;0;0.097358771;1;0.024687403;0;0.493748055;0;0.000163113;1;0.074062208;0;0;0;0;0
29837;2002;0.004152572;0;0.098623585;0;0.102352127;1;0.057097865;0;0.441210775;0;0.000171479;1;0.070074652;0;0.013495859;0;0;0
29837;2003;0;0;0.102798644;0;0.115829458;1;0.032308145;0;0.276087786;0;0.000194059;1;0.067553395;0;0;0;0;0
29837;2004;0.003522302;0;0.14311107;0;0.179795182;0;0.064834581;0;0.778629336;0;0.00021758;1;0.074722699;0;0.050180036;0;0.129759096;0
29837;2005;0.00493203;0;0.25700163;0;0.355757423;0;0.138198098;0;1.179721802;0;0.000252;1;0.093405411;0;0.041362544;0;0.199260098;0
29837;2006;0.003444406;0;0.168569479;0;0.160868831;0;0.037264484;0;0.529925059;0;0.000203346;1;0.048129286;0;0.016721668;0;0.061712676;0
29837;2007;0.009192254;0;0.193576341;0;0;0;0.122827423;0;1.637565043;0;0.000253522;1;0.08263496;0;0.085434569;0;0.180410551;0
29837;2008;0.007175643;0;0.245566332;0;0.373936655;0;0.081827935;0;1.312658752;0;0.000236458;1;0.058649395;0;0.029579618;0;0.133691392;0
29837;2009;0.005403699;0;0.306835769;0;0.221981026;0;0.067885307;0;1.12039757;0;0.00019284;1;0.067683361;0;0.028102511;0;0.128002396;0
29837;2010;0.004377815;0;0.305205914;0;0;0;0.113245819;0;0.944419552;0;0.000134317;1;0.087996357;0;0.043899179;0;0.108205607;0
29837;2011;0.007955092;0;0.183430094;0;1.393344896;0;0.053378071;0;0.892614746;0;0.000246801;1;0.094664246;0;0.01422828;0;0.154492379;0
29837;2012;0.006602831;0;0.304165215;0;0;0;0.063892691;0;1.394307145;0;0.00024055;1;0.079951772;0;0.012541231;0;0.153159404;0
29837;2013;0.005933211;0;0.230548959;0;0.296081687;0;0.054665264;0;1.150778779;0;0;0;0.063653601;0;0.046262184;0;0.121738463;0
29837;2014;0.009390903;0;0.22014525;0;0.124287428;0;0.130815518;0;1.029320877;0;0;0;0.117541189;0;0.111762628;0;0.163738757;0
29837;2015;0.008120419;0;0.220554388;0;0;0;0.072451584;0;1.177680001;0;0;0;0.098720426;0;0.023086152;0;0.174503089;0
29837;2016;0.005128381;0;0.131952045;0;0.189549457;0;0.057725169;0;0.70524595;0;0;0;0.061800065;0;0.016193933;0;0.119946926;0
29837;2017;0.00598998;0;0.234137717;0;0.326931241;0;0.073592265;0;1.02640975;0;0;0;0.095015084;0;0.025334877;0;0.155864874;0
29837;2018;0.004489897;0;0.12581586;0;0;0;0.040807131;0;0.662931479;0;0.000609745;0;0.052974482;0;0.05118276;0;0.110148638;0
29837;2019;0.003040745;0;0.10676709;0;0;0;0.023675437;0;0.727576416;0;0;0;0.082708047;0;0.012228045;0;0.094040481;0
29842;1990;0;0;0.760051379;0;0;0;0;0;2.605890443;0;0.001194366;1;0.035016653;1;0.159746513;1;0.120522433;1
29842;1991;0;0;0.388156047;0;0;0;0.232893628;0;1.552624189;0;0.000853943;1;0.025036065;1;0.114214917;1;0.086170642;1
29842;1992;0;0;0.394348422;0;0;0;0.088728395;0;1.675980794;0;0.001084458;1;0.031794342;1;0.145046279;1;0.109431687;1
29842;1993;0.01520243;0;0.076012148;0;0;0;0.083613363;0;0.76012148;0;0.000836134;1;0.022803644;0;0.919746991;0;0.060809718;0
29842;1994;0.01632515;0;0.081625751;0;0;0;0.089788327;0;0.816257514;0;0.000897883;1;0.024487725;0;0.979509017;0;0.081625751;0
29842;1995;0.017445835;0;0.087229177;0;0;0;0.095952095;0;0.872291775;0;0.000959521;1;0.026168753;0;1.04675013;0;0.087229177;0
29842;1996;0;0;0.21118486;0;0.791943225;0;0.121431294;0;1.26710916;0;0.000580758;1;0;0;0;0;0;0
29842;1997;0;0;0.348801679;0;1.308006296;0;0.191840923;0;2.267210913;0;0.000959205;1;0;0;0;0;0;0
29842;1998;0;0;0.08297874;0;0.829787399;0;0;0;2.572340937;0;0.000912766;1;0;0;0;0;0;0
29842;1999;0.003633623;0;0.472371038;0;0.605603894;1;0.063588409;0;0.299773928;0;0.000999246;1;0.036336234;0;0.090840584;0;0.045420292;0
