regine,type,year,name,unit,value
003.A3,INDUSTRI,2001,Ni,tonn,0.000125
003.A3,INDUSTRI,2001,Zn,tonn,0.000113
003.A3,INDUSTRI,2002,Cu,tonn,0.000123
003.A3,INDUSTRI,2002,Ni,tonn,0.00020999999999999998
003.A3,INDUSTRI,2002,Zn,tonn,0.00012
003.A3,INDUSTRI,2003,Cu,tonn,8.999999999999999e-05
003.A3,INDUSTRI,2003,Ni,tonn,0.00011600000000000001
003.A3,INDUSTRI,2003,Zn,tonn,0.00022
003.A3,INDUSTRI,2004,Cu,tonn,0.00010199999999999999
003.A3,INDUSTRI,2004,Ni,tonn,0.000183
003.A3,INDUSTRI,2004,Zn,tonn,5.5e-05
003.A3,INDUSTRI,2005,Cu,tonn,5.4e-05
003.A3,INDUSTRI,2005,Ni,tonn,0.000377
003.A3,INDUSTRI,2005,Zn,tonn,4.4999999999999996e-05
003.A3,INDUSTRI,2007,Cu,tonn,0.000149
003.A3,INDUSTRI,2007,Ni,tonn,0.00032700000000000003
003.A3,INDUSTRI,2007,Pb,tonn,3.5999999999999994e-05
003.A3,INDUSTRI,2007,Zn,tonn,0.000263
003.A3,INDUSTRI,2008,Cu,tonn,0.000199
003.A3,INDUSTRI,2008,Ni,tonn,7.099999999999999e-05
003.A3,INDUSTRI,2008,Pb,tonn,5.5e-05
003.A3,INDUSTRI,2008,Zn,tonn,3.5999999999999994e-05
003.A3,INDUSTRI,2009,Cu,tonn,2.3599999999999998e-05
003.A3,INDUSTRI,2009,Ni,tonn,3.14e-05
003.A3,INDUSTRI,2009,Pb,tonn,7.499999999999999e-06
003.A3,INDUSTRI,2009,Zn,tonn,2.81e-05
003.A4,INDUSTRI,1997,Cd,tonn,2.5e-06
003.A4,INDUSTRI,1997,Hg,tonn,2.5000000000000002e-08
003.A4,INDUSTRI,1997,Pb,tonn,1e-05
003.A4,INDUSTRI,1998,Cd,tonn,1.2999999999999998e-06
003.A4,INDUSTRI,1998,Hg,tonn,2.5000000000000002e-08
003.A4,INDUSTRI,1998,Pb,tonn,2.5e-05
004.2,RENSEANLEGG,2002,Cd,tonn,0.00023
004.2,RENSEANLEGG,2002,Cr,tonn,0.0046
004.2,RENSEANLEGG,2002,Cu,tonn,0.038
004.2,RENSEANLEGG,2002,Hg,tonn,7.000000000000001e-05
004.2,RENSEANLEGG,2002,Ni,tonn,0.01139
004.2,RENSEANLEGG,2002,Pb,tonn,0.0046
004.2,RENSEANLEGG,2002,Zn,tonn,0.108
004.2,RENSEANLEGG,2003,Cd,tonn,0.00272
004.2,RENSEANLEGG,2003,Cr,tonn,0.047
004.2,RENSEANLEGG,2003,Cu,tonn,0.645
004.2,RENSEANLEGG,2003,Hg,tonn,0.0011799999999999998
004.2,RENSEANLEGG,2003,Ni,tonn,0.054
004.2,RENSEANLEGG,2003,Pb,tonn,0.07
004.2,RENSEANLEGG,2003,Zn,tonn,0.727
004.2,RENSEANLEGG,2004,Cd,tonn,0.00017
004.2,RENSEANLEGG,2004,Cr,tonn,0.0028
004.2,RENSEANLEGG,2004,Cu,tonn,0.027399999999999997
004.2,RENSEANLEGG,2004,Hg,tonn,8e-05
004.2,RENSEANLEGG,2004,Ni,tonn,0.008199999999999999
004.2,RENSEANLEGG,2004,Pb,tonn,0.0025
004.2,RENSEANLEGG,2004,Zn,tonn,0.0536
004.2,RENSEANLEGG,2007,As,tonn,0.0011
004.2,RENSEANLEGG,2007,Cd,tonn,7.000000000000001e-05
004.2,RENSEANLEGG,2007,Cr,tonn,0.00148
004.2,RENSEANLEGG,2007,Cu,tonn,0.047450000000000006
004.2,RENSEANLEGG,2007,Hg,tonn,1e-05
004.2,RENSEANLEGG,2007,Ni,tonn,0.00808
004.2,RENSEANLEGG,2007,Pb,tonn,0.00145
004.2,RENSEANLEGG,2007,Zn,tonn,0.12648
004.2,RENSEANLEGG,2008,As,tonn,0.0014399999999999999
004.2,RENSEANLEGG,2008,Cd,tonn,0.000121
004.2,RENSEANLEGG,2008,Cr,tonn,0.00529
004.2,RENSEANLEGG,2008,Cu,tonn,0.0508
004.2,RENSEANLEGG,2008,Hg,tonn,0.000105
004.2,RENSEANLEGG,2008,Ni,tonn,0.01438
004.2,RENSEANLEGG,2008,Pb,tonn,0.00372
004.2,RENSEANLEGG,2008,Zn,tonn,0.1293
004.2,RENSEANLEGG,2009,As,tonn,0.0010700000000000002
004.2,RENSEANLEGG,2009,Cd,tonn,5e-05
004.2,RENSEANLEGG,2009,Cr,tonn,0.00188
004.2,RENSEANLEGG,2009,Cu,tonn,0.028800000000000003
004.2,RENSEANLEGG,2009,Hg,tonn,7e-06
004.2,RENSEANLEGG,2009,Ni,tonn,0.0068200000000000005
004.2,RENSEANLEGG,2009,Pb,tonn,0.0008100000000000001
004.2,RENSEANLEGG,2009,Zn,tonn,0.047
004.2,RENSEANLEGG,2010,As,tonn,0.0011899999999999999
004.2,RENSEANLEGG,2010,Cd,tonn,5.6e-05
004.2,RENSEANLEGG,2010,Cr,tonn,0.0008100000000000001
004.2,RENSEANLEGG,2010,Cu,tonn,0.0386
004.2,RENSEANLEGG,2010,Hg,tonn,1.3e-05
004.2,RENSEANLEGG,2010,Ni,tonn,0.0076
004.2,RENSEANLEGG,2010,Pb,tonn,0.00099
004.2,RENSEANLEGG,2010,Zn,tonn,0.0697
004.2,RENSEANLEGG,2011,As,tonn,0.003263
004.2,RENSEANLEGG,2011,Cd,tonn,8.999999999999999e-05
004.2,RENSEANLEGG,2011,Cr,tonn,0.038515999999999995
004.2,RENSEANLEGG,2011,Cu,tonn,0.511639
004.2,RENSEANLEGG,2011,Hg,tonn,3.2e-05
004.2,RENSEANLEGG,2011,Ni,tonn,0.013487
004.2,RENSEANLEGG,2011,Pb,tonn,0.001677
004.2,RENSEANLEGG,2011,Zn,tonn,0.268775
004.2,RENSEANLEGG,2012,As,tonn,0.0011779999999999998
004.2,RENSEANLEGG,2012,Cd,tonn,8.2e-05
004.2,RENSEANLEGG,2012,Cr,tonn,0.001405
004.2,RENSEANLEGG,2012,Cu,tonn,0.066994
004.2,RENSEANLEGG,2012,Hg,tonn,3.3e-05
004.2,RENSEANLEGG,2012,Ni,tonn,0.007335
004.2,RENSEANLEGG,2012,Pb,tonn,8.3e-05
004.2,RENSEANLEGG,2012,Zn,tonn,0.180143
004.2,RENSEANLEGG,2013,As,tonn,0.001712
004.2,RENSEANLEGG,2013,Cd,tonn,6.500000000000001e-05
004.2,RENSEANLEGG,2013,Cu,tonn,0.073995
004.2,RENSEANLEGG,2013,Hg,tonn,2.6e-05
004.2,RENSEANLEGG,2013,Ni,tonn,0.007211
004.2,RENSEANLEGG,2013,Pb,tonn,6.6e-05
004.2,RENSEANLEGG,2013,Zn,tonn,0.23614
004.2,RENSEANLEGG,2014,As,tonn,0.002073
004.2,RENSEANLEGG,2014,Cd,tonn,8.5e-05
004.2,RENSEANLEGG,2014,Cr,tonn,0.002655
004.2,RENSEANLEGG,2014,Cu,tonn,0.067101
004.2,RENSEANLEGG,2014,Hg,tonn,4.4999999999999996e-05
004.2,RENSEANLEGG,2014,Ni,tonn,0.009663
004.2,RENSEANLEGG,2014,Pb,tonn,0.000308
004.2,RENSEANLEGG,2014,Zn,tonn,0.07395600000000001
004.2,RENSEANLEGG,2018,As,tonn,0.002443
004.2,RENSEANLEGG,2018,Cd,tonn,3.4e-05
004.2,RENSEANLEGG,2018,Cr,tonn,0.001079
004.2,RENSEANLEGG,2018,Cu,tonn,0.015419
004.2,RENSEANLEGG,2018,Hg,tonn,1.6e-05
004.2,RENSEANLEGG,2018,Ni,tonn,0.005101
004.2,RENSEANLEGG,2018,Pb,tonn,0.000711
004.2,RENSEANLEGG,2018,Zn,tonn,0.045276
004.2,RENSEANLEGG,2019,As,tonn,0.002604
004.2,RENSEANLEGG,2019,Cd,tonn,5.4e-05
004.2,RENSEANLEGG,2019,Cr,tonn,0.000788
004.2,RENSEANLEGG,2019,Cu,tonn,0.027999
004.2,RENSEANLEGG,2019,Hg,tonn,9e-06
004.2,RENSEANLEGG,2019,Ni,tonn,0.006504
004.2,RENSEANLEGG,2019,Pb,tonn,0.001988
004.2,RENSEANLEGG,2019,Zn,tonn,0.076826
004.AB,INDUSTRI,1992,Zn,tonn,0.006900000000000001
004.AB,INDUSTRI,1993,Zn,tonn,0.009689999999999999
004.AB,INDUSTRI,1994,Zn,tonn,0.0092
004.AB,INDUSTRI,1995,Zn,tonn,0.00692
004.AB,INDUSTRI,1996,Zn,tonn,0.00718
004.AB,INDUSTRI,1997,Zn,tonn,0.00467
004.AB,INDUSTRI,1998,Zn,tonn,0.00474
004.AB,INDUSTRI,1999,Zn,tonn,0.00334
004.AB,INDUSTRI,2000,Zn,tonn,0.004900000000000001
004.AB,INDUSTRI,2001,Zn,tonn,0.00326
004.AB,INDUSTRI,2002,Zn,tonn,0.0024
004.AB,INDUSTRI,2003,Zn,tonn,0.00123
004.AB,INDUSTRI,2004,Zn,tonn,0.00159
004.AB,INDUSTRI,2005,Zn,tonn,0.001123
004.AB,INDUSTRI,2006,Zn,tonn,0.001141
004.AB,INDUSTRI,2007,Zn,tonn,0.0011519999999999998
004.AB,INDUSTRI,2008,Zn,tonn,0.00113
004.AB,INDUSTRI,2009,Zn,tonn,0.0011200000000000001
004.AB,INDUSTRI,2010,Cr,tonn,0.000129
004.AB,INDUSTRI,2010,Zn,tonn,0.00105
005.21,INDUSTRI,2010,As,tonn,2e-05
005.21,INDUSTRI,2010,Cd,tonn,5e-06
005.21,INDUSTRI,2010,Cr,tonn,7e-06
005.21,INDUSTRI,2010,Cu,tonn,4e-05
005.21,INDUSTRI,2010,Hg,tonn,1e-07
005.21,INDUSTRI,2010,Ni,tonn,0.00015
005.21,INDUSTRI,2010,Pb,tonn,5e-05
005.21,INDUSTRI,2010,Zn,tonn,0.0001
005.21,INDUSTRI,2011,As,tonn,2.9999999999999997e-05
005.21,INDUSTRI,2011,Cd,tonn,2.0000000000000002e-07
005.21,INDUSTRI,2011,Cr,tonn,5e-05
005.21,INDUSTRI,2011,Cu,tonn,2e-05
005.21,INDUSTRI,2011,Hg,tonn,1e-07
005.21,INDUSTRI,2011,Ni,tonn,0.00035999999999999997
005.21,INDUSTRI,2011,Pb,tonn,1e-05
005.21,INDUSTRI,2011,Zn,tonn,8.999999999999999e-05
005.21,INDUSTRI,2012,As,tonn,1.1e-05
005.21,INDUSTRI,2012,Cd,tonn,1e-06
005.21,INDUSTRI,2012,Cu,tonn,1.4e-05
005.21,INDUSTRI,2012,Hg,tonn,0.0
005.21,INDUSTRI,2012,Ni,tonn,0.000472
005.21,INDUSTRI,2012,Pb,tonn,1.2e-05
005.21,INDUSTRI,2012,Zn,tonn,1.6e-05
005.21,INDUSTRI,2013,As,tonn,1.1599999999999999e-05
005.21,INDUSTRI,2013,Cd,tonn,3e-07
005.21,INDUSTRI,2013,Cr,tonn,5.4e-06
005.21,INDUSTRI,2013,Cu,tonn,8.4e-06
005.21,INDUSTRI,2013,Hg,tonn,1e-07
005.21,INDUSTRI,2013,Ni,tonn,0.0001951
005.21,INDUSTRI,2013,Pb,tonn,1e-06
005.21,INDUSTRI,2013,Zn,tonn,0.00020930000000000002
005.21,INDUSTRI,2014,As,tonn,3.9e-05
005.21,INDUSTRI,2014,Cd,tonn,0.0
005.21,INDUSTRI,2014,Cr,tonn,0.00016900000000000002
005.21,INDUSTRI,2014,Cu,tonn,7e-06
005.21,INDUSTRI,2014,Hg,tonn,0.0
005.21,INDUSTRI,2014,Ni,tonn,0.00028599999999999996
005.21,INDUSTRI,2014,Pb,tonn,1e-06
005.21,INDUSTRI,2014,Zn,tonn,2.2e-05
005.3B,INDUSTRI,1992,Ni,tonn,0.00182
005.3B,INDUSTRI,1993,Ni,tonn,0.0013
005.3B,INDUSTRI,1994,Ni,tonn,0.00226
005.3B,INDUSTRI,1994,Zn,tonn,2e-06
005.3B,INDUSTRI,1995,Cu,tonn,6.3e-06
005.3B,INDUSTRI,1995,Ni,tonn,0.0034415
005.3B,INDUSTRI,1995,Pb,tonn,3.3e-06
005.3B,INDUSTRI,1995,Zn,tonn,2.19e-05
005.3B,INDUSTRI,1996,Ni,tonn,0.003111
005.3B,INDUSTRI,1997,Ni,tonn,0.002
005.3B,INDUSTRI,1998,Cu,tonn,4e-06
005.3B,INDUSTRI,1998,Ni,tonn,1e-06
005.3B,INDUSTRI,1998,Pb,tonn,1e-06
005.3B,INDUSTRI,1999,Cu,tonn,0.00046
005.3B,INDUSTRI,1999,Ni,tonn,0.00012
005.3B,INDUSTRI,1999,Pb,tonn,0.00017
005.3B,INDUSTRI,1999,Zn,tonn,0.00011
005.3B,INDUSTRI,2000,Cu,tonn,0.00114
005.3B,INDUSTRI,2000,Ni,tonn,0.0002
005.3B,INDUSTRI,2000,Pb,tonn,0.00027
005.3B,INDUSTRI,2000,Zn,tonn,0.00014000000000000001
005.3B,INDUSTRI,2001,Cu,tonn,0.000178
005.3B,INDUSTRI,2001,Ni,tonn,0.000178
005.3B,INDUSTRI,2001,Pb,tonn,0.000415
005.3B,INDUSTRI,2001,Zn,tonn,0.000178
005.3B,INDUSTRI,2002,Cu,tonn,2.0000000000000002e-07
005.3B,INDUSTRI,2002,Ni,tonn,5e-07
005.3B,INDUSTRI,2002,Pb,tonn,2.0000000000000002e-07
005.3B,INDUSTRI,2002,Zn,tonn,5e-07
005.4B,RENSEANLEGG,2003,Cd,tonn,0.00453
005.4B,RENSEANLEGG,2003,Cr,tonn,0.079
005.4B,RENSEANLEGG,2003,Cu,tonn,0.444
005.4B,RENSEANLEGG,2003,Hg,tonn,0.00425
005.4B,RENSEANLEGG,2003,Ni,tonn,0.091
005.4B,RENSEANLEGG,2003,Pb,tonn,0.13
005.4B,RENSEANLEGG,2003,Zn,tonn,2.722
005.4B,RENSEANLEGG,2005,As,tonn,0.0014
005.4B,RENSEANLEGG,2005,Cd,tonn,0.00032
005.4B,RENSEANLEGG,2005,Cr,tonn,0.0013
005.4B,RENSEANLEGG,2005,Cu,tonn,0.0206
005.4B,RENSEANLEGG,2005,Hg,tonn,0.00011
005.4B,RENSEANLEGG,2005,Ni,tonn,0.0131
005.4B,RENSEANLEGG,2005,Pb,tonn,0.0037
005.4B,RENSEANLEGG,2005,Zn,tonn,0.199
005.4B,RENSEANLEGG,2006,As,tonn,0.00151
005.4B,RENSEANLEGG,2006,Cd,tonn,0.00023999999999999998
005.4B,RENSEANLEGG,2006,Cr,tonn,0.00292
005.4B,RENSEANLEGG,2006,Cu,tonn,0.0242
005.4B,RENSEANLEGG,2006,Hg,tonn,4e-05
005.4B,RENSEANLEGG,2006,Ni,tonn,0.0205
005.4B,RENSEANLEGG,2006,Pb,tonn,0.004900000000000001
005.4B,RENSEANLEGG,2006,Zn,tonn,0.236
005.4B,RENSEANLEGG,2007,As,tonn,0.0019299999999999999
005.4B,RENSEANLEGG,2007,Cd,tonn,0.00017999999999999998
005.4B,RENSEANLEGG,2007,Cr,tonn,0.01012
005.4B,RENSEANLEGG,2007,Cu,tonn,0.0587
005.4B,RENSEANLEGG,2007,Hg,tonn,4e-05
005.4B,RENSEANLEGG,2007,Ni,tonn,0.01517
005.4B,RENSEANLEGG,2007,Pb,tonn,0.0023000000000000004
005.4B,RENSEANLEGG,2007,Zn,tonn,0.17868
005.4B,RENSEANLEGG,2008,As,tonn,0.0024500000000000004
005.4B,RENSEANLEGG,2008,Cd,tonn,0.000261
005.4B,RENSEANLEGG,2008,Cr,tonn,0.008
005.4B,RENSEANLEGG,2008,Cu,tonn,0.052899999999999996
005.4B,RENSEANLEGG,2008,Hg,tonn,7.7e-05
005.4B,RENSEANLEGG,2008,Ni,tonn,0.019780000000000002
005.4B,RENSEANLEGG,2008,Pb,tonn,0.00498
005.4B,RENSEANLEGG,2008,Zn,tonn,0.1864
005.4B,RENSEANLEGG,2009,As,tonn,0.0012
005.4B,RENSEANLEGG,2009,Cd,tonn,0.000131
005.4B,RENSEANLEGG,2009,Cr,tonn,0.00126
005.4B,RENSEANLEGG,2009,Cu,tonn,0.011
005.4B,RENSEANLEGG,2009,Hg,tonn,4e-06
005.4B,RENSEANLEGG,2009,Ni,tonn,0.00649
005.4B,RENSEANLEGG,2009,Pb,tonn,0.00198
005.4B,RENSEANLEGG,2009,Zn,tonn,0.1341
005.4B,RENSEANLEGG,2010,As,tonn,0.00146
005.4B,RENSEANLEGG,2010,Cd,tonn,5.9999999999999995e-05
005.4B,RENSEANLEGG,2010,Cr,tonn,0.00184
005.4B,RENSEANLEGG,2010,Cu,tonn,0.015
005.4B,RENSEANLEGG,2010,Hg,tonn,2.9999999999999997e-05
005.4B,RENSEANLEGG,2010,Ni,tonn,0.00833
005.4B,RENSEANLEGG,2010,Pb,tonn,0.0025099999999999996
005.4B,RENSEANLEGG,2010,Zn,tonn,0.154
005.4B,RENSEANLEGG,2011,As,tonn,0.0013
005.4B,RENSEANLEGG,2011,Cd,tonn,0.00014099999999999998
005.4B,RENSEANLEGG,2011,Cr,tonn,0.060700000000000004
005.4B,RENSEANLEGG,2011,Cu,tonn,0.0277
005.4B,RENSEANLEGG,2011,Hg,tonn,6.900000000000001e-05
005.4B,RENSEANLEGG,2011,Ni,tonn,0.01383
005.4B,RENSEANLEGG,2011,Pb,tonn,0.00257
005.4B,RENSEANLEGG,2011,Zn,tonn,0.212
005.4B,RENSEANLEGG,2012,As,tonn,0.001747
005.4B,RENSEANLEGG,2012,Cd,tonn,0.00011600000000000001
005.4B,RENSEANLEGG,2012,Cr,tonn,0.003884
005.4B,RENSEANLEGG,2012,Cu,tonn,0.013007
005.4B,RENSEANLEGG,2012,Hg,tonn,5.9e-05
005.4B,RENSEANLEGG,2012,Ni,tonn,0.009945
005.4B,RENSEANLEGG,2012,Pb,tonn,0.001392
005.4B,RENSEANLEGG,2012,Zn,tonn,0.211
005.4B,RENSEANLEGG,2013,As,tonn,0.002613
005.4B,RENSEANLEGG,2013,Cd,tonn,0.00014299999999999998
005.4B,RENSEANLEGG,2013,Cu,tonn,0.015426
005.4B,RENSEANLEGG,2013,Hg,tonn,6.500000000000001e-05
005.4B,RENSEANLEGG,2013,Ni,tonn,0.011525
005.4B,RENSEANLEGG,2013,Pb,tonn,0.0024089999999999997
005.4B,RENSEANLEGG,2013,Zn,tonn,0.245868
005.4B,RENSEANLEGG,2014,As,tonn,0.001398
005.4B,RENSEANLEGG,2014,Cd,tonn,0.000118
005.4B,RENSEANLEGG,2014,Cr,tonn,0.002266
005.4B,RENSEANLEGG,2014,Cu,tonn,0.036396
005.4B,RENSEANLEGG,2014,Hg,tonn,4.9000000000000005e-05
005.4B,RENSEANLEGG,2014,Ni,tonn,0.011075
005.4B,RENSEANLEGG,2014,Pb,tonn,0.00459
005.4B,RENSEANLEGG,2014,Zn,tonn,0.217498
005.4B,RENSEANLEGG,2017,As,tonn,0.002163
005.4B,RENSEANLEGG,2017,Cd,tonn,9.9e-05
005.4B,RENSEANLEGG,2017,Cr,tonn,0.002023
005.4B,RENSEANLEGG,2017,Cu,tonn,0.036545
005.4B,RENSEANLEGG,2017,Hg,tonn,3.2e-05
005.4B,RENSEANLEGG,2017,Ni,tonn,0.025595
005.4B,RENSEANLEGG,2017,Pb,tonn,0.002497
005.4B,RENSEANLEGG,2017,Zn,tonn,0.208892
005.4B,RENSEANLEGG,2018,As,tonn,0.003197
005.4B,RENSEANLEGG,2018,Cd,tonn,7.2e-05
005.4B,RENSEANLEGG,2018,Cr,tonn,0.002104
005.4B,RENSEANLEGG,2018,Cu,tonn,0.014827
005.4B,RENSEANLEGG,2018,Hg,tonn,2e-05
005.4B,RENSEANLEGG,2018,Ni,tonn,0.01099
005.4B,RENSEANLEGG,2018,Pb,tonn,0.001974
005.4B,RENSEANLEGG,2018,Zn,tonn,0.170515
005.4B,RENSEANLEGG,2019,As,tonn,0.003127
005.4B,RENSEANLEGG,2019,Cd,tonn,0.00018
005.4B,RENSEANLEGG,2019,Cr,tonn,0.002176
005.4B,RENSEANLEGG,2019,Cu,tonn,0.018433
005.4B,RENSEANLEGG,2019,Hg,tonn,1.8e-05
005.4B,RENSEANLEGG,2019,Ni,tonn,0.011122
005.4B,RENSEANLEGG,2019,Pb,tonn,0.002711
005.4B,RENSEANLEGG,2019,Zn,tonn,0.206533
006.1A,INDUSTRI,1994,Cd,tonn,4.2000000000000004e-05
006.1A,INDUSTRI,1994,Hg,tonn,4.9000000000000005e-05
006.1A,INDUSTRI,1994,Pb,tonn,0.005825
006.1A,INDUSTRI,1995,Cd,tonn,6.3e-05
006.1A,INDUSTRI,1995,Hg,tonn,3.1e-05
006.1A,INDUSTRI,1995,Pb,tonn,0.000637
006.1A,INDUSTRI,1996,Cd,tonn,6.900000000000001e-05
006.1A,INDUSTRI,1996,Hg,tonn,3.2e-05
006.1A,INDUSTRI,1996,Pb,tonn,0.00145
006.1A,INDUSTRI,1997,Cd,tonn,0.000183
006.1A,INDUSTRI,1997,Cu,tonn,0.00049
006.1A,INDUSTRI,1997,Hg,tonn,4e-05
006.1A,INDUSTRI,1997,Pb,tonn,0.001019
006.1A,INDUSTRI,1997,Zn,tonn,0.0037400000000000003
006.1A,INDUSTRI,1998,Cd,tonn,0.0005629999999999999
006.1A,INDUSTRI,1998,Hg,tonn,5.2e-05
006.1A,INDUSTRI,1998,Pb,tonn,0.001231
006.1A,INDUSTRI,1999,Cd,tonn,8.8e-05
006.1A,INDUSTRI,1999,Cu,tonn,0.00023
006.1A,INDUSTRI,1999,Hg,tonn,1.9e-06
006.1A,INDUSTRI,1999,Pb,tonn,0.0007009999999999999
006.1A,INDUSTRI,1999,Zn,tonn,0.00646
006.1A,INDUSTRI,2000,Cd,tonn,9.4e-05
006.1A,INDUSTRI,2000,Cu,tonn,0.00063
006.1A,INDUSTRI,2000,Hg,tonn,2.2e-06
006.1A,INDUSTRI,2000,Pb,tonn,0.000292
006.1A,INDUSTRI,2000,Zn,tonn,0.00259
006.1A,INDUSTRI,2001,Cd,tonn,0.00010199999999999999
006.1A,INDUSTRI,2001,Cu,tonn,0.0009040000000000001
006.1A,INDUSTRI,2001,Hg,tonn,4.0299999999999995e-06
006.1A,INDUSTRI,2001,Pb,tonn,0.00039
006.1A,INDUSTRI,2001,Zn,tonn,0.0028
006.1A,INDUSTRI,2002,Cd,tonn,5.5e-05
006.1A,INDUSTRI,2002,Cu,tonn,0.00049
006.1A,INDUSTRI,2002,Hg,tonn,1.71e-06
006.1A,INDUSTRI,2002,Pb,tonn,0.00095
006.1A,INDUSTRI,2002,Zn,tonn,0.002
006.1A,INDUSTRI,2003,Cd,tonn,0.000252
006.1A,INDUSTRI,2003,Cu,tonn,0.000592
006.1A,INDUSTRI,2003,Hg,tonn,1.33e-06
006.1A,INDUSTRI,2003,Pb,tonn,0.0005729999999999999
006.1A,INDUSTRI,2003,Zn,tonn,0.0033580000000000003
006.1A,INDUSTRI,2004,Cd,tonn,7.08e-05
006.1A,INDUSTRI,2004,Cu,tonn,0.0004496
006.1A,INDUSTRI,2004,Hg,tonn,1.56e-06
006.1A,INDUSTRI,2004,Pb,tonn,0.000545
006.1A,INDUSTRI,2004,Zn,tonn,0.000684
006.1A,INDUSTRI,2005,Cd,tonn,6.177e-05
006.1A,INDUSTRI,2005,Cu,tonn,0.000203
006.1A,INDUSTRI,2005,Hg,tonn,1.38e-06
006.1A,INDUSTRI,2005,Pb,tonn,0.000527
006.1A,INDUSTRI,2005,Zn,tonn,0.000522
006.1A,INDUSTRI,2007,As,tonn,0.000520531
006.1A,INDUSTRI,2007,Cd,tonn,1.3726e-05
006.1A,INDUSTRI,2007,Cu,tonn,0.000397872
006.1A,INDUSTRI,2007,Hg,tonn,1.1554999999999999e-05
006.1A,INDUSTRI,2007,Ni,tonn,0.001149923
006.1A,INDUSTRI,2007,Pb,tonn,0.000170655
006.1A,INDUSTRI,2007,Zn,tonn,0.000637718
006.1A,INDUSTRI,2008,As,tonn,0.0006491
006.1A,INDUSTRI,2008,Cd,tonn,3.66e-05
006.1A,INDUSTRI,2008,Cu,tonn,0.0004379
006.1A,INDUSTRI,2008,Hg,tonn,7e-07
006.1A,INDUSTRI,2008,Ni,tonn,0.0012649999999999998
006.1A,INDUSTRI,2008,Pb,tonn,3.95e-05
006.1A,INDUSTRI,2008,Zn,tonn,0.0005511
006.1A,INDUSTRI,2009,As,tonn,5.9999999999999995e-05
006.1A,INDUSTRI,2009,Cd,tonn,2.3e-05
006.1A,INDUSTRI,2009,Cu,tonn,0.00011
006.1A,INDUSTRI,2009,Hg,tonn,1e-06
006.1A,INDUSTRI,2009,Ni,tonn,0.0005200000000000001
006.1A,INDUSTRI,2009,Pb,tonn,8e-06
006.1A,INDUSTRI,2009,Zn,tonn,5.9999999999999995e-05
006.1A,INDUSTRI,2010,As,tonn,4.2000000000000004e-05
006.1A,INDUSTRI,2010,Cd,tonn,8.3e-06
006.1A,INDUSTRI,2010,Cr,tonn,9.100000000000001e-06
006.1A,INDUSTRI,2010,Cu,tonn,5.8e-05
006.1A,INDUSTRI,2010,Hg,tonn,9e-07
006.1A,INDUSTRI,2010,Ni,tonn,0.00027
006.1A,INDUSTRI,2010,Pb,tonn,3.6e-06
006.1A,INDUSTRI,2010,Zn,tonn,3.4e-05
006.1A,INDUSTRI,2011,As,tonn,0.00011
006.1A,INDUSTRI,2011,Cd,tonn,4.9e-06
006.1A,INDUSTRI,2011,Cr,tonn,1.6e-05
006.1A,INDUSTRI,2011,Cu,tonn,0.00015
006.1A,INDUSTRI,2011,Hg,tonn,1e-06
006.1A,INDUSTRI,2011,Ni,tonn,0.00034
006.1A,INDUSTRI,2011,Pb,tonn,4.8e-06
006.1A,INDUSTRI,2011,Zn,tonn,9.1e-05
006.1A,INDUSTRI,2012,As,tonn,8.18e-05
006.1A,INDUSTRI,2012,Cd,tonn,7.4e-06
006.1A,INDUSTRI,2012,Cu,tonn,0.00028399999999999996
006.1A,INDUSTRI,2012,Hg,tonn,1e-06
006.1A,INDUSTRI,2012,Ni,tonn,0.0003232
006.1A,INDUSTRI,2012,Pb,tonn,1.06e-05
006.1A,INDUSTRI,2012,Zn,tonn,0.0002044
006.1A,INDUSTRI,2013,As,tonn,0.000122
006.1A,INDUSTRI,2013,Cd,tonn,1.1e-05
006.1A,INDUSTRI,2013,Cr,tonn,7.199999999999999e-05
006.1A,INDUSTRI,2013,Cu,tonn,0.00027
006.1A,INDUSTRI,2013,Hg,tonn,1.2e-06
006.1A,INDUSTRI,2013,Ni,tonn,0.000516
006.1A,INDUSTRI,2013,Pb,tonn,2.4e-05
006.1A,INDUSTRI,2013,Zn,tonn,0.00041999999999999996
006.1A,INDUSTRI,2014,As,tonn,0.0003
006.1A,INDUSTRI,2014,Cd,tonn,1e-05
006.1A,INDUSTRI,2014,Cr,tonn,0.0002
006.1A,INDUSTRI,2014,Cu,tonn,0.0004
006.1A,INDUSTRI,2014,Hg,tonn,3e-06
006.1A,INDUSTRI,2014,Ni,tonn,0.0006
006.1A,INDUSTRI,2014,Pb,tonn,0.0001
006.1A,INDUSTRI,2014,Zn,tonn,0.0007
006.1A,INDUSTRI,2015,As,tonn,0.0001
006.1A,INDUSTRI,2015,Cr,tonn,0.0001
006.1A,INDUSTRI,2015,Cu,tonn,0.0001
006.1A,INDUSTRI,2015,Ni,tonn,0.0002
006.1A,INDUSTRI,2015,Zn,tonn,0.0002
006.1A,INDUSTRI,2016,As,tonn,5e-05
006.1A,INDUSTRI,2016,Cd,tonn,6.2e-06
006.1A,INDUSTRI,2016,Cr,tonn,0.0001
006.1A,INDUSTRI,2016,Cu,tonn,0.0001
006.1A,INDUSTRI,2016,Hg,tonn,1.1e-06
006.1A,INDUSTRI,2016,Ni,tonn,6e-05
