regine;fylke_sone
035.EA20;11_2
035.EA2A;11_2
035.EA2B;11_2
035.EB;11_2
035.EC;11_2
035.F;11_2
035.G;11_2
035.H;11_2
036.11;11_2
036.12;11_2
036.1A;11_2
036.1B;11_2
036.21;11_2
036.22;11_2
036.2Z;11_2
036.31;11_2
036.32;11_2
036.3Z;11_2
036.A110;11_2
036.A11A;11_2
036.A11B;11_2
036.A120;11_2
036.A12Z;11_2
036.A13;11_2
036.A1A0;11_2
036.A1AA;11_2
036.A1AB;11_2
036.A1B1;11_2
036.A1B2;11_2
036.A1B3;11_2
036.A1B4;11_2
036.A21;11_2
036.A22;11_2
036.A23;11_2
036.A3;11_2
036.A4;11_2
036.B11;11_2
036.B121;11_2
036.B122;11_2
036.B12A;11_2
036.B12B;11_2
036.B1A0;11_2
036.B1AA;11_2
036.B1AB;11_2
036.B1AC;11_2
036.B1B;11_2
036.B1C1;11_2
036.B1C20;11_2
036.B1C2A;11_2
036.B1C2B;11_2
036.B1D1;11_2
036.B1D20;11_2
036.B1D2A;11_2
036.B1D2B0;11_2
036.B1D2BA;11_2
036.B1D2BB;11_2
036.B1D2C;11_2
036.B1D2D;11_2
036.B1D3;11_2
036.B1D4;11_2
036.B1D5;11_2
036.B1D6;11_2
036.B2;11_2
036.B31;11_2
036.B32;11_2
036.B3A;11_2
036.B3B;11_2
036.B3C;11_2
036.B3D;11_2
036.B41;11_2
036.B42;11_2
036.B4Z;11_2
036.B511;11_2
036.B512;11_2
036.B51A1;11_2
036.B51A20;11_2
036.B51A2A;11_2
036.B51A2B;11_2
036.B51A3;11_2
036.B51A4;11_2
036.B51B;11_2
036.B52;11_2
036.B5A110;11_2
036.B5A11Z;11_2
036.B5A120;11_2
036.B5A12A0;11_2
036.B5A12AA;11_2
036.B5A12AB;11_2
036.B5A12B;11_2
036.B5A12C;11_2
036.B5A13;11_2
036.B5A14;11_2
036.B5A1A;11_2
036.B5A1B;11_2
036.B5A21;11_2
036.B5A22;11_2
036.B5A23;11_2
036.B5A24;11_2
036.B5AA;11_2
036.B5AB1;11_2
036.B5AB2;11_2
036.B5AB3;11_2
036.B5AB4;11_2
036.B5AC;11_2
036.B5B0;11_2
036.B5BA;11_2
036.B5BB;11_2
036.B5C1;11_2
036.B5C2;11_2
036.B5C3;11_2
036.B5C4;11_2
036.B5C5;11_2
036.B5C6;11_2
036.B5C7;11_2
036.B5C8;11_2
036.B6;11_2
036.B7;11_2
036.B8;11_2
036.B90;11_2
036.B9A;11_2
036.B9B;11_2
036.BA1;11_2
036.BA21;11_2
036.BA22;11_2
036.BA2A;11_2
036.BA2B;11_2
036.BAA1;11_2
036.BAA21;11_2
036.BAA22;11_2
036.BAA2A;11_2
036.BAA2B;11_2
036.BAB;11_2
036.BAC0;11_2
036.BACZ;11_2
036.BAD;11_2
036.BAE;11_2
036.BAF;11_2
036.BB0;11_2
036.BBA;11_2
036.BBB11;11_2
036.BBB12;11_2
036.BBB1A0;11_2
036.BBB1AA;11_2
036.BBB1AB;11_2
036.BBB1B;11_2
036.BBB1C;11_2
036.BBB21;11_2
036.BBB22;11_2
036.BBB3;11_2
036.BBB4;11_2
036.BC10;11_2
036.BC1A;11_2
036.BC1B;11_2
036.BC2;11_2
036.BC31;11_2
036.BC32;11_2
036.BC41;11_2
036.BC42;11_2
036.BCA;11_2
036.BCB;11_2
036.BD1;11_2
036.BD21;11_2
036.BD22;11_2
036.BD2A;11_2
036.BD2B;11_2
036.C0;11_2
036.CA;11_2
036.CB;11_2
036.CC;11_2
036.CD;11_2
036.CE;11_2
036.CF1;11_2
036.CF2;11_2
036.CF3;11_2
036.CF4;11_2
036.CF5;11_2
036.CF6;11_2
036.CG;11_2
036.CH;11_2
036.D1;11_2
036.D2;11_2
036.D3;11_2
036.D4;11_2
036.E10;11_2
036.E1A;11_2
036.E1B;11_2
036.E2;11_2
036.E31;11_2
036.E320;11_2
036.E32A;11_2
036.E32B;11_2
036.E3A1;11_2
036.E3A2;11_2
036.E3A3;11_2
036.E3A4;11_2
036.E3AZ;11_2
036.E3B0;11_2
036.E3BA;11_2
036.E3BB;11_2
036.E3C;11_2
036.E3D;11_2
036.E40;11_2
036.E4A0;11_2
036.E4AA;11_2
036.E4AB;11_2
036.E4B;11_2
036.E4C;11_2
036.F1;11_2
036.F20;11_2
036.F2A;11_2
036.F2B;11_2
036.F30;11_2
036.F3A;11_2
036.F3B;11_2
036.F4;11_2
036.FA;11_2
036.FB;11_2
036.FC;11_2
036.FD;11_2
036.G11;11_2
036.G12;11_2
036.G1A;11_2
036.G1B;11_2
036.G1C;11_2
036.G1D;11_2
036.G1E;11_2
036.G2;11_2
036.H11;11_2
036.H12;11_2
036.H1A;11_2
036.H1B;11_2
036.H1C;11_2
036.H2;11_2
036.H3;11_2
036.H4;11_2
036.HA;11_2
036.HB;11_2
036.J;11_2
037.111;11_2
037.112;11_2
037.11Z;11_2
037.12;11_2
037.1Z;11_2
037.20;11_2
037.2A;11_2
037.2B;11_2
037.2C;11_2
037.2D;11_2
037.2E;11_2
037.31;11_2
037.32;11_2
037.3Z;11_2
037.41;11_2
037.42;11_2
037.4Z;11_2
037.51;11_2
037.52;11_2
037.5A;11_2
037.5B;11_2
037.5C;11_2
037.5D;11_2
037.5E;11_2
037.61;11_2
037.62;11_2
037.6A;11_2
037.6B;11_2
037.A0;11_2
037.AA0;11_2
037.AAA;11_2
037.AAB;11_2
037.AB;11_2
037.AC;11_2
037.AD;11_2
037.B111;11_2
037.B112;11_2
037.B11A;11_2
037.B11B;11_2
037.B12;11_2
037.B1A;11_2
037.B1B;11_2
037.B211;11_2
037.B212;11_2
037.B22;11_2
037.B3;11_2
037.B4;11_2
037.B9;11_2
037.BA;11_2
037.BB11;11_2
037.BB12;11_2
037.BB1A;11_2
037.BB1B;11_2
037.BB2;11_2
037.BB9;11_2
037.BBA;11_2
037.BBB;11_2
037.BBC;11_2
037.BBD;11_2
037.BBE;11_2
037.BC1;11_2
037.BC2;11_2
037.BC3;11_2
037.BC4;11_2
037.BD1;11_2
037.BD2;11_2
037.BD3;11_2
037.BD4;11_2
037.BD5;11_2
037.BD6;11_2
037.BE;11_2
037.BF;11_2
037.BG;11_2
037.BH;11_2
037.BJ;11_2
037.BK;11_2
037.C11;11_2
037.C12;11_2
037.C1A10;11_2
037.C1A1A;11_2
037.C1A1B;11_2
037.C1A2;11_2
037.C1A3;11_2
037.C1A4;11_2
037.C1B;11_2
037.C2;11_2
037.D1;11_2
037.D2;11_2
037.D9;11_2
037.DA;11_2
037.DB;11_2
037.DC;11_2
037.DD;11_2
037.E;11_2
038.11;11_2
038.12;11_2
038.1Z;11_2
038.211;11_2
038.212;11_2
038.21Z;11_2
038.22;11_2
038.2Z;11_2
038.31;11_2
038.32;11_2
038.3Z;11_2
038.41;11_2
038.42;11_2
038.4A;11_2
038.4B;11_2
038.51;11_2
038.52;11_2
038.5A;11_2
038.5B;11_2
038.5C;11_2
038.A0;11_2
038.AZ;11_2
038.B;11_2
038.C;11_2
038.D;11_2
039.11;11_2
039.12;11_2
039.1A;11_2
039.1B;11_2
039.2;11_2
039.31;11_2
039.32;11_2
039.3A;11_2
039.3B;11_2
039.41;11_2
039.42;11_2
039.4A;11_2
039.4B;11_2
039.4C;11_2
039.51;11_2
039.52;11_2
039.5A;11_2
039.5B;11_2
039.6;11_2
039.710;11_2
039.71Z;11_2
039.72;11_2
039.80;11_2
039.8Z;11_2
039.9;11_2
040.1;11_2
040.2;11_2
040.3;11_2
041.11;11_2
041.12;11_2
041.1A;11_2
041.1B;11_2
041.1C;11_2
041.211;11_2
041.212;11_2
041.21Z;11_2
041.221;11_2
041.222;11_2
041.22Z;11_2
041.23;11_2
041.2Z;11_2
041.310;11_2
041.31Z;11_2
041.320;11_2
041.32Z;11_2
041.3Z;11_2
041.4;11_2
041.5;11_2
041.A0;12_2
041.AA11;12_2
041.AA12;12_2
041.AA1A;12_2
041.AA1B;12_2
041.AA1C;12_2
041.AA2;12_2
041.AB;12_2
041.AC1;12_2
041.AC2;12_2
041.AC30;12_2
041.AC3A1;12_2
041.AC3A2;12_2
041.AC3A3;12_2
041.AC3A4;12_2
041.AC3B;12_2
041.AC3C;12_2
041.AC4;12_2
041.AC5;12_2
041.AC6;12_2
041.AD;12_2
041.AE;12_2
041.B;12_2
041.C;12_2
041.D;12_2
042.111;12_2
042.112;12_2
042.11Z;12_2
042.121;12_2
042.122;12_2
042.12Z;12_2
042.21;12_2
042.220;12_2
042.22Z;12_2
042.23;12_2
042.310;12_2
042.31Z;12_2
042.321;12_2
042.322;12_2
042.32Z;12_2
042.3Z;12_2
042.41;12_2
042.42;12_2
042.4A;12_2
042.4B0;12_2
042.4BA;12_2
042.4BB;12_2
042.4BC;12_2
042.4C;12_2
042.51;12_2
042.52;12_2
042.5A;12_2
042.5B;12_2
042.611;12_2
042.612;12_2
042.61Z;12_2
042.621;12_2
042.622;12_2
042.62Z;12_2
042.7110;12_2
042.711Z;12_2
042.712;12_2
042.72;12_2
042.7A;12_2
042.7B;12_2
042.80;12_2
042.8Z;12_2
042.91;12_2
042.921;12_2
042.922;12_2
042.92Z;12_2
042.931;12_2
042.932;12_2
042.93A;12_2
042.93B;12_2
042.93C;12_2
042.94;12_2
042.9A0;12_2
042.9AA;12_2
042.9AB;12_2
042.9AC;12_2
042.9AD;12_2
042.9B;12_2
042.9C;12_2
042.A;12_2
042.B1;12_2
042.B2;12_2
042.B3;12_2
042.B4;12_2
042.C11;12_2
042.C12;12_2
042.C1A1;12_2
042.C1A2;12_2
042.C1A3;12_2
042.C1A4;12_2
042.C1B1;12_2
042.C1B2;12_2
042.C1B3;12_2
042.C1B4;12_2
042.C2;12_2
042.C3;12_2
042.C4;12_2
042.D11;12_2
042.D12;12_2
042.D1A;12_2
042.D1B;12_2
042.D21;12_2
042.D22;12_2
042.D2A1;12_2
042.D2A21;12_2
042.D2A22;12_2
042.D2A2A0;12_2
042.D2A2AA;12_2
042.D2A2AB;12_2
042.D2A2B;12_2
042.D2A2C;12_2
042.D2B;12_2
042.E1;12_2
042.E21;12_2
042.E22;12_2
042.E2A;12_2
042.E2B;12_2
042.F1;12_2
042.F20;12_2
042.F2A0;12_2
042.F2AA;12_2
042.F2AB;12_2
042.F2B;12_2
042.F2C;12_2
042.F3;12_2
042.F4;12_2
042.F5;12_2
042.F6;12_2
042.G;12_2
043.1;12_1
043.20;12_1
043.2Z;12_1
043.3;12_1
043.4;12_1
044.1;12_1
044.21;12_1
044.22;12_1
044.23;12_1
044.2A;12_1
044.2B;12_1
044.31;12_1
044.32;12_1
044.3A;12_1
044.3B;12_1
044.3C;12_1
044.4;12_1
044.51;12_1
044.52;12_1
044.5A;12_1
044.5B;12_1
044.6;12_1
045.1;12_2
045.21;12_2
045.22;12_2
045.2Z;12_2
045.310;12_2
045.31Z;12_2
045.321;12_2
045.322;12_2
045.32Z;12_2
045.40;12_2
045.4A0;12_2
045.4AA;12_2
045.4AB;12_2
045.4AC;12_2
045.4B1;12_2
045.4B2;12_2
045.4B3;12_2
045.4B4;12_2
045.4C1;12_2
045.4C2;12_2
045.4C3;12_2
045.4C4;12_2
045.4D;12_2
045.5;12_2
046.11;12_2
046.12;12_2
046.1Z;12_2
046.21;12_2
046.220;12_2
046.22Z;12_2
046.23;12_2
046.2Z;12_2
046.31;12_2
046.320;12_2
046.32A10;12_2
046.32A1A;12_2
046.32A1B;12_2
046.32A2;12_2
046.32B;12_2
046.33;12_2
046.3A;12_2
046.3B10;12_2
046.3B1Z;12_2
046.3B20;12_2
046.3B2A;12_2
046.3B2B;12_2
046.3C10;12_2
046.3C1A;12_2
046.3C1B;12_2
046.3C2;12_2
046.3C3;12_2
046.3C4;12_2
046.3D;12_2
046.41;12_2
046.420;12_2
046.42Z;12_2
046.4A0;12_2
046.4AA;12_2
046.4AB;12_2
046.4B1;12_2
046.4B2;12_2
046.4B3;12_2
046.4B4;12_2
046.4B9;12_2
046.4BA1;12_2
046.4BA20;12_2
046.4BA2A;12_2
046.4BA2B;12_2
046.4BA3;12_2
046.4BA4;12_2
046.4BB;12_2
046.4BC;12_2
046.4BD;12_2
046.4C;12_2
046.4D;12_2
046.51;12_2
046.52;12_2
046.5Z;12_2
047.11;12_2
047.12;12_2
047.1Z;12_2
047.21;12_2
047.22;12_2
047.2A0;12_2
047.2AZ;12_2
047.2B1;12_2
047.2B2;12_2
047.2B3;12_2
047.2B40;12_2
047.2B4A;12_2
047.2B4B;12_2
047.2B5;12_2
047.2B6;12_2
047.2BA;12_2
047.2BB110;12_2
047.2BB11A;12_2
047.2BB11B;12_2
047.2BB12;12_2
047.2BB1A;12_2
047.2BB1B;12_2
047.2BB2;12_2
047.2BC1;12_2
047.2BC2;12_2
047.2BC3;12_2
047.2BC4;12_2
047.2BD1;12_2
047.2BD2;12_2
047.2BD3;12_2
047.2BD4;12_2
047.2C1;12_2
047.2C2;12_2
047.2C3;12_2
047.2C4;12_2
047.2C5;12_2
047.2C6;12_2
047.31;12_2
047.32;12_2
047.3A;12_2
047.3B;12_2
047.3C;12_2
047.3D1;12_2
047.3D2;12_2
047.3D3;12_2
047.3D4;12_2
047.3E;12_2
047.40;12_2
047.4Z;12_2
048.1;12_2
048.21;12_2
048.22;12_2
048.2A;12_2
048.2B;12_2
048.31;12_2
048.32;12_2
048.3Z;12_2
048.410;12_2
048.41Z;12_2
048.42;12_2
048.4Z;12_2
048.5;12_2
048.A;12_2
048.B1;12_2
048.B21;12_2
048.B22;12_2
048.B2Z;12_2
048.C0;12_2
048.CZ;12_2
048.D0;12_2
048.DA1;12_2
048.DA2;12_2
048.DA3;12_2
048.DA4;12_2
048.DA5;12_2
048.DA6;12_2
048.DA7;12_2
048.DA8;12_2
048.DB1;12_2
048.DB21;12_2
048.DB22;12_2
048.DB2Z;12_2
048.DC;12_2
048.DD;12_2
048.E0;12_2
048.EZ;12_2
048.F10;12_2
048.F1A;12_2
048.F1B;12_2
048.F2;12_2
048.F3;12_2
048.F4;12_2
049.1;12_2
049.21;12_2
049.22;12_2
049.2A;12_2
049.2B;12_2
049.31;12_2
049.32;12_2
049.3A;12_2
049.3B;12_2
049.41;12_2
049.42;12_2
049.4A;12_2
049.4B;12_2
049.4C;12_2
049.A1;12_2
049.A2;12_2
049.A3;12_2
049.A41;12_2
049.A42;12_2
049.A4A;12_2
049.A4B1;12_2
049.A4B2;12_2
049.A4B3;12_2
049.A4B4;12_2
049.A4C;12_2
049.A4D;12_2
049.B1;12_2
049.B21;12_2
049.B220;12_2
049.B22A;12_2
049.B22B;12_2
049.B2A1;12_2
049.B2A2;12_2
049.B2A3;12_2
049.B2A4;12_2
049.B2B;12_2
049.B3;12_2
049.B4;12_2
049.B9;12_2
049.BA11;12_2
049.BA12;12_2
049.BA1A;12_2
049.BA1B;12_2
049.BA2;12_2
049.BB1;12_2
049.BB2;12_2
049.BB3;12_2
049.BB4;12_2
049.BB51;12_2
049.BB52;12_2
049.BB5A;12_2
049.BB5B;12_2
049.BB5C;12_2
049.BB6;12_2
049.BC1;12_2
049.BC2;12_2
049.BC3;12_2
049.BC4;12_2
049.BC5;12_2
049.BC6;12_2
049.BD;12_2
049.BE;12_2
049.BF;12_2
049.C1;12_2
049.C2;12_2
049.C3;12_2
049.C4;12_2
049.D;12_2
049.E;12_2
050.11;12_2
050.12;12_2
050.1A0;12_2
050.1AZ;12_2
050.1B1;12_2
050.1B2;12_2
050.1B3;12_2
050.1B4;12_2
050.1B5;12_2
050.1B6;12_2
050.1B7;12_2
050.1B80;12_2
050.1B8Z;12_2
050.1B9;12_2
050.1BZ;12_2
050.1C;12_2
050.1D;12_2
050.1E;12_2
050.1F;12_2
050.1G;12_2
050.21;12_2
050.22;12_2
050.2Z;12_2
050.31;12_2
050.32;12_2
050.3A;12_2
050.3B;12_2
050.41;12_2
050.4210;12_2
050.421A;12_2
050.421B;12_2
050.422;12_2
050.4A0;12_2
050.4AA1;12_2
050.4AA2;12_2
050.4AA3;12_2
050.4AA4;12_2
050.4AA5;12_2
050.4AA60;12_2
050.4AA6A;12_2
050.4AA6B;12_2
050.4AA7;12_2
050.4AA80;12_2
050.4AA8Z;12_2
050.4AB;12_2
050.4B1;12_2
050.4B2;12_2
050.4B9;12_2
050.4BA;12_2
050.4BB;12_2
050.4C11;12_2
050.4C12;12_2
050.4C1A;12_2
050.4C1B;12_2
050.4C2;12_2
050.4D1;12_2
050.4D2;12_2
050.4D3;12_2
050.4D4;12_2
050.4D5;12_2
050.4D6;12_2
050.4E;12_2
050.A1;12_2
050.A2;12_2
050.A3;12_2
050.A4;12_2
050.A9;12_2
050.AA11;12_2
050.AA12;12_2
050.AA1Z;12_2
050.AA2;12_2
050.AAZ;12_2
050.AB0;12_2
050.ABZ;12_2
050.AC1;12_2
050.AC21;12_2
050.AC22;12_2
050.AC2Z;12_2
050.ACA;12_2
050.ACB;12_2
050.ACC;12_2
050.AD0;12_2
050.ADZ;12_2
050.AE1;12_2
050.AE2;12_2
050.AE3;12_2
050.AE40;12_2
050.AE4Z;12_2
050.AE5;12_2
050.AE6;12_2
050.B1;12_2
050.B2;12_2
050.B3;12_2
050.B4;12_2
050.BA;12_2
050.BB;12_2
050.BC1;12_2
050.BC2;12_2
050.BC3;12_2
050.BC4;12_2
050.BC5;12_2
050.BC6;12_2
050.BC7;12_2
050.BC8;12_2
050.C11;12_2
050.C12;12_2
050.C1Z;12_2
050.C2;12_2
050.CA;12_2
050.CB;12_2
050.CC0;12_2
050.CCZ;12_2
050.CD1;12_2
050.CD2;12_2
050.CD3;12_2
050.CD4;12_2
050.CD9;12_2
050.CDA;12_2
050.CDB;12_2
050.CDC;12_2
050.CE;12_2
050.D1;12_2
050.D2;12_2
050.D3;12_2
050.D4;12_2
050.D5;12_2
050.D6;12_2
050.DZ;12_2
050.E;12_2
050.F1;12_2
050.F2;12_2
050.F3;12_2
050.F4;12_2
050.G1;12_2
050.G2;12_2
050.G3;12_2
050.G4;12_2
050.H;12_2
051.110;12_2
051.11Z;12_2
051.12;12_2
051.1A10;12_2
051.1A1A;12_2
051.1A1B;12_2
051.1A2;12_2
051.1A3;12_2
051.1A4;12_2
051.1B1;12_2
051.1B2;12_2
051.1B3;12_2
051.1B40;12_2
051.1B4A;12_2
051.1B4B;12_2
051.1B5;12_2
051.1B60;12_2
051.1B6A0;12_2
051.1B6AA;12_2
051.1B6AB;12_2
051.1B6B;12_2
051.1B6C;12_2
051.1B6D;12_2
051.1C;12_2
051.1D;12_2
051.21;12_2
051.22;12_2
051.2A0;12_2
051.2AA;12_2
051.2AB;12_2
051.2B;12_2
051.2C;12_2
051.2D;12_2
051.31;12_2
051.32;12_2
051.3A1;12_2
051.3A2;12_2
051.3A3;12_2
051.3A40;12_2
051.3A4A;12_2
051.3A4B;12_2
051.3A4C;12_2
051.3B0;12_2
051.3BA;12_2
051.3BB;12_2
051.3BC;12_2
051.3BD;12_2
051.3C;12_2
051.3D1;12_2
051.3D2;12_2
051.3D3;12_2
051.3D4;12_2
051.3D5;12_2
051.3D6;12_2
051.4;12_2
052.10;12_2
052.1A;12_2
052.1B;12_2
052.1C0;12_2
052.1CZ;12_2
052.1D;12_2
052.211;12_2
052.212;12_2
052.21A1;12_2
052.21A2;12_2
052.21A3;12_2
052.21A4;12_2
052.21B;12_2
052.22;12_2
052.2Z;12_2
052.311;12_2
052.3120;12_2
052.312Z;12_2
052.313;12_2
052.31Z;12_2
052.3210;12_2
052.321A;12_2
052.321B;12_2
052.322;12_2
052.32A0;12_2
052.32AA;12_2
052.32AB;12_2
052.32B;12_2
052.3A10;12_2
052.3A1Z;12_2
052.3A2;12_2
052.3A30;12_2
052.3A3A;12_2
052.3A3B;12_2
052.3A40;12_2
052.3A4A;12_2
052.3A4B;12_2
052.3A4C;12_2
052.3A50;12_2
052.3A5A0;12_2
052.3A5AA;12_2
052.3A5AB;12_2
052.3A5B;12_2
052.3A5C;12_2
052.3A6;12_2
052.3A71;12_2
052.3A72;12_2
052.3A7A;12_2
052.3A7B;12_2
052.3A7C;12_2
052.3A8;12_2
052.3B;12_2
052.41;12_2
052.42;12_2
052.4A;12_2
052.4B;12_2
052.4C;12_2
052.4D;12_2
052.510;12_2
052.51A;12_2
052.51B;12_2
052.521;12_2
052.522;12_2
052.52A1;12_2
052.52A2;12_2
052.52A3;12_2
052.52A40;12_2
052.52A4A0;12_2
052.52A4AA;12_2
052.52A4AB;12_2
052.52A4B;12_2
052.52A4C;12_2
052.52A5;12_2
052.52A60;12_2
052.52A6A;12_2
052.52A6B;12_2
052.52A6C;12_2
052.52A7;12_2
052.52A8;12_2
052.52AA;12_2
052.52AB;12_2
052.52AC;12_2
052.52AD1;12_2
052.52AD20;12_2
052.52AD2A;12_2
052.52AD2B;12_2
052.52AD3;12_2
052.52AD4;12_2
052.52AD5;12_2
052.52AD6;12_2
052.52AD7;12_2
052.52AD8;12_2
052.52B1;12_2
052.52B2;12_2
052.52B3;12_2
052.52B4;12_2
052.52B5;12_2
052.52B6;12_2
052.52B7;12_2
052.52B8;12_2
052.53;12_2
052.5A0;12_2
052.5AA0;12_2
052.5AAA;12_2
052.5AAB;12_2
052.5AB;12_2
052.5AC;12_2
052.5B11;12_2
052.5B12;12_2
052.5B1A;12_2
052.5B1B;12_2
052.5B2;12_2
052.5B3;12_2
052.5B4;12_2
052.5BA;12_2
052.5BB;12_2
052.5C;12_2
052.5D;12_2
052.5E;12_2
052.61;12_2
052.62;12_2
052.6A;12_2
052.6B;12_2
052.6C;12_2
052.71;12_2
052.720;12_2
052.72A;12_2
052.72B;12_2
052.73;12_2
052.7A0;12_2
052.7AA;12_2
052.7AB;12_2
052.7B;12_2
052.7C;12_2
052.80;12_2
052.8A;12_2
052.8B;12_2
052.8C;12_2
052.8D;12_2
053.10;12_2
053.1A;12_2
053.1B;12_2
053.1C;12_2
053.1D;12_2
053.21;12_2
053.22;12_2
053.2Z;12_2
053.3;12_2
053.41;12_2
053.42;12_2
053.43;12_2
053.4Z;12_2
053.51;12_2
053.52;12_2
053.53;12_2
053.54;12_2
053.5A;12_2
053.5B;12_2
053.610;12_2
053.61A;12_2
053.61B;12_2
053.620;12_2
053.62Z;12_2
053.630;12_2
053.63Z;12_2
053.64;12_2
053.71;12_2
053.72;12_2
053.73;12_2
053.7Z;12_2
053.8;12_2
053.A;12_2
053.B;12_2
053.C1;12_2
053.C21;12_2
053.C22;12_2
053.C2A;12_2
053.C2B;12_2
053.C2C;12_2
053.D;12_2
054.1;12_1
054.2;12_1
054.3;12_1
054.4;12_1
054.5;12_1
054.61;12_1
054.62;12_1
054.6A;12_1
054.6B;12_1
054.6C;12_1
055.1;12_1
055.21;12_1
055.220;12_1
055.22A;12_1
055.22B;12_1
055.2A;12_1
055.2B;12_1
055.2C;12_1
055.2D;12_1
055.31;12_1
055.32;12_1
055.3Z;12_1
055.4;12_1
055.510;12_1
055.51Z;12_1
055.52;12_1
055.53;12_1
055.54;12_1
055.60;12_1
055.6Z;12_1
055.71;12_1
055.72;12_1
055.7A;12_1
055.7B;12_1
055.7C;12_1
055.7D;12_1
055.7E;12_1
055.A0;12_1
055.AZ;12_1
055.B1;12_1
055.B2;12_1
055.B3;12_1
055.B4;12_1
055.C1;12_1
055.C2;12_1
055.C3;12_1
055.C4;12_1
055.D1;12_1
055.D210;12_1
055.D21A0;12_1
055.D21AA0;12_1
055.D21AAA;12_1
055.D21AAB;12_1
055.D21AB;12_1
055.D21AC;12_1
055.D21B;12_1
055.D21C1;12_1
055.D21C2;12_1
055.D21C3;12_1
055.D21C40;12_1
055.D21C4A;12_1
055.D21C4B;12_1
055.D21D;12_1
055.D22;12_1
055.D23;12_1
055.D2A1;12_1
055.D2A2;12_1
055.D2A3;12_1
055.D2A4;12_1
055.D2B;12_1
055.D2C;12_1
055.D31;12_1
055.D32;12_1
055.D410;12_1
055.D41A;12_1
055.D41B;12_1
055.D420;12_1
055.D42A;12_1
055.D42B;12_1
055.E;12_1
055.F;12_1
056.1;12_1
056.21;12_1
056.22;12_1
056.2A;12_1
056.2B;12_1
056.2C;12_1
056.31;12_1
056.32;12_1
056.3A;12_1
056.3B;12_1
056.4;12_1
056.5;12_1
056.6;12_1
057.1;12_1
057.20;12_1
057.2Z;12_1
058.1;12_1
058.2;12_1
058.3;12_1
059.1;12_1
059.21;12_1
059.22;12_1
059.2A;12_1
059.2B;12_1
059.31;12_1
059.32;12_1
059.3A;12_1
059.3B;12_1
059.4;12_1
060.11;12_1
060.12;12_1
060.1A;12_1
060.1B;12_1
060.1C;12_1
060.2;12_1
060.3;12_1
060.40;12_1
060.4Z;12_1
060.51;12_1
060.520;12_1
060.52A;12_1
060.52B;12_1
060.5A1;12_1
060.5A2;12_1
060.5A3;12_1
060.5A4;12_1
060.5B;12_1
060.5C;12_1
060.61;12_1
060.62;12_1
060.6A;12_1
060.6B0;12_1
060.6BA;12_1
060.6BB;12_1
060.6BC;12_1
060.6BD0;12_1
060.6BDA;12_1
060.6BDB;12_1
060.6BDC;12_1
060.6BDD;12_1
060.6BDE;12_1
060.6BE;12_1
060.6BF;12_1
060.6BG;12_1
060.6C;12_1
060.6D;12_1
060.6E;12_1
060.6F;12_1
061.11;12_1
061.12;12_1
061.1A;12_1
061.1B;12_1
061.1C;12_1
061.21;12_1
061.22;12_1
061.2A0;12_1
061.2AA1;12_1
061.2AA2;12_1
061.2AA3;12_1
061.2AA4;12_1
061.2AB;12_1
061.2B;12_1
061.2C;12_1
061.31;12_1
061.32;12_1
061.3A1;12_1
061.3A2;12_1
061.3A3;12_1
061.3A4;12_1
061.3B;12_1
061.3C;12_1
061.3D;12_1
061.41;12_1
061.42;12_1
061.4A1;12_1
061.4A2;12_1
061.4A3;12_1
061.4A40;12_1
061.4A4Z;12_1
061.4B1;12_1
061.4B2;12_1
061.4B3;12_1
061.4B4;12_1
061.4BA;12_1
061.4BB;12_1
061.4C1;12_1
061.4C21;12_1
061.4C22;12_1
061.4C2A;12_1
061.4C2B;12_1
061.4C30;12_1
061.4C3A;12_1
061.4C3B;12_1
061.4C4;12_1
061.4C5;12_1
061.4C6;12_1
061.4D;12_1
061.50;12_1
061.5A;12_1
061.5B;12_1
061.5C;12_1
061.5D;12_1
061.6;12_1
061.A;12_1
061.B1;12_1
061.B2;12_1
061.B3;12_1
061.B4;12_1
061.B5;12_1
061.B6;12_1
061.BA;12_1
061.BB;12_1
061.C;12_1
061.D;12_1
061.E;12_1
062.1;12_1
062.2;12_1
062.31;12_1
062.32;12_1
062.3Z;12_1
062.4;12_1
062.A;12_1
062.B0;12_1
062.BA0;12_1
062.BAA;12_1
062.BAB;12_1
062.BB11;12_1
062.BB121;12_1
062.BB122;12_1
062.BB1A1;12_1
062.BB1A2;12_1
062.BB1A3;12_1
062.BB1A4;12_1
062.BB1A9;12_1
062.BB1AZ;12_1
062.BB1B;12_1
062.BB21;12_1
062.BB22;12_1
062.BC;12_1
062.BD;12_1
062.BE;12_1
062.C1;12_2
062.C20;12_2
062.C2A;12_2
062.C2B;12_2
062.C2C;12_2
062.CA110;12_2
062.CA11A;12_2
062.CA11B;12_1
062.CA11C;12_2
062.CA12;12_2
062.CA1A;12_2
062.CA1B;12_2
062.CA21;12_2
062.CA22;12_2
062.CA31;12_2
062.CA32;12_2
062.CA41;12_2
062.CA42;12_2
062.CB;12_2
062.CC;12_2
062.D;12_2
062.E11;12_2
062.E12;12_2
062.E1Z;12_2
062.E21;12_2
062.E22;12_2
062.E2Z;12_2
062.F0;12_2
062.FA0;12_2
062.FAZ;12_2
062.FB0;12_2
062.FBA0;12_2
062.FBAZ;12_2
062.FBB;12_2
062.FBC;12_2
062.FBD;12_2
062.FC10;12_2
062.FC1Z;12_2
062.FC2;12_2
