regine;regine_ned;a_reg_km2;q_sp_m3/s/km2;runoff_mm/yr;q_reg_m3/s;vassom;komnr;fylke;ospar_region
012.EB4B1;012.EB4A6;12.0600;0.012000;378.4320;0.144720;12;534;5;Skagerrak
012.EB4B2;012.EB4B1;2.9400;0.011000;346.8960;0.032340;12;534;5;Skagerrak
012.EB4B3;012.EB4B2;0.3000;0.011000;346.8960;0.003300;12;534;5;Skagerrak
012.EB4B41;012.EB4B3;2.0800;0.012000;378.4320;0.024960;12;534;5;Skagerrak
012.EB4B42;012.EB4B41;0.4700;0.011000;346.8960;0.005170;12;534;5;Skagerrak
012.EB4B4Z;012.EB4B42;15.4800;0.012000;378.4320;0.185760;12;534;5;Skagerrak
012.EB4B5;012.EB4B42;1.1700;0.011000;346.8960;0.012870;12;534;5;Skagerrak
012.EB4B6;012.EB4B5;0.3200;0.011000;346.8960;0.003520;12;534;5;Skagerrak
012.EB4B71;012.EB4B6;1.7900;0.011000;346.8960;0.019690;12;534;5;Skagerrak
012.EB4B72;012.EB4B71;1.6800;0.011000;346.8960;0.018480;12;534;5;Skagerrak
012.EB4B81;012.EB4B72;3.1600;0.011000;346.8960;0.034760;12;534;5;Skagerrak
012.EB4B82;012.EB4B81;12.8500;0.012000;378.4320;0.154200;12;534;5;Skagerrak
012.EB5;012.EB42;82.4800;0.010000;315.3600;0.824800;12;534;5;Skagerrak
012.EBA1;012.EB5;5.2600;0.011000;346.8960;0.057860;12;534;5;Skagerrak
012.EBA21;012.EBA1;1.0200;0.010000;315.3600;0.010200;12;534;5;Skagerrak
012.EBA22;012.EBA21;48.0000;0.016000;504.5760;0.768000;12;534;5;Skagerrak
012.EBA2Z;012.EBA22;21.5700;0.015000;473.0400;0.323550;12;534;5;Skagerrak
012.EBB;012.EBA22;22.4400;0.013000;409.9680;0.291720;12;534;5;Skagerrak
012.EBC;012.EBB;82.9000;0.015000;473.0400;1.243500;12;533;5;Skagerrak
012.EC11;012.EB5;16.7200;0.009000;283.8240;0.150480;12;534;5;Skagerrak
012.EC120;012.EC11;31.0900;0.011000;346.8960;0.341990;12;534;5;Skagerrak
012.EC12Z;012.EC120;29.4900;0.012000;378.4320;0.353880;12;536;5;Skagerrak
012.EC1Z;012.EC120;52.2100;0.014000;441.5040;0.730940;12;534;5;Skagerrak
012.EC20;012.EC120;45.9100;0.010000;315.3600;0.459100;12;534;5;Skagerrak
012.EC2A0;012.EC20;18.0400;0.012000;378.4320;0.216480;12;534;5;Skagerrak
012.EC2AA;012.EC2A0;9.3400;0.011000;346.8960;0.102740;12;534;5;Skagerrak
012.EC2AB;012.EC2AA;3.5900;0.012000;378.4320;0.043080;12;534;5;Skagerrak
012.EC2B;012.EC2A0;35.6400;0.012000;378.4320;0.427680;12;534;5;Skagerrak
012.EC2C;012.EC2B;21.6500;0.012000;378.4320;0.259800;12;534;5;Skagerrak
012.EC31;012.EC20;10.7100;0.010000;315.3600;0.107100;12;534;5;Skagerrak
012.EC32;012.EC31;18.8200;0.010000;315.3600;0.188200;12;536;5;Skagerrak
012.EC40;012.EC32;22.1500;0.010000;315.3600;0.221500;12;536;5;Skagerrak
012.EC4A0;012.EC40;84.1300;0.013000;409.9680;1.093690;12;536;5;Skagerrak
012.EC4AA;012.EC4A0;29.8900;0.017000;536.1120;0.508130;12;536;5;Skagerrak
012.EC4AB;012.EC4AA;8.1700;0.019000;599.1840;0.155230;12;536;5;Skagerrak
012.EC4B;012.EC4A0;62.5000;0.017000;536.1120;1.062500;12;536;5;Skagerrak
012.EC51;012.EC40;34.6900;0.010000;315.3600;0.346900;12;536;5;Skagerrak
012.EC520;012.EC51;12.4700;0.009000;283.8240;0.112230;12;536;5;Skagerrak
012.EC52Z;012.EC520;59.7700;0.016000;504.5760;0.956320;12;502;5;Skagerrak
012.EC5A;012.EC520;9.9300;0.012000;378.4320;0.119160;12;536;5;Skagerrak
012.EC5B;012.EC5A;73.2300;0.013000;409.9680;0.951990;12;536;5;Skagerrak
012.EC5C;012.EC5B;35.9500;0.015000;473.0400;0.539250;12;529;5;Skagerrak
012.EC6;012.EC520;62.0900;0.011000;346.8960;0.682990;12;536;5;Skagerrak
012.EC71;012.EC6;44.8800;0.012000;378.4320;0.538560;12;536;5;Skagerrak
012.EC72;012.EC71;12.3900;0.010000;315.3600;0.123900;12;536;5;Skagerrak
012.EC7A0;012.EC72;30.0100;0.016000;504.5760;0.480160;12;538;5;Skagerrak
012.EC7AZ;012.EC7A0;40.5400;0.017000;536.1120;0.689180;12;538;5;Skagerrak
012.EC7B;012.EC7A0;7.0500;0.017000;536.1120;0.119850;12;536;5;Skagerrak
012.EC7C;012.EC7B;13.6600;0.018000;567.6480;0.245880;12;536;5;Skagerrak
012.EC80;012.EC72;50.2100;0.014000;441.5040;0.702940;12;536;5;Skagerrak
012.EC8A1;012.EC80;0.8000;0.013000;409.9680;0.010400;12;538;5;Skagerrak
012.EC8A2;012.EC8A1;2.4500;0.016000;504.5760;0.039200;12;538;5;Skagerrak
012.EC8A3;012.EC8A2;0.4600;0.017000;536.1120;0.007820;12;538;5;Skagerrak
012.EC8A4;012.EC8A3;4.2500;0.018000;567.6480;0.076500;12;538;5;Skagerrak
012.EC8A5;012.EC8A4;0.4600;0.017000;536.1120;0.007820;12;538;5;Skagerrak
012.EC8A6;012.EC8A5;0.6100;0.017000;536.1120;0.010370;12;538;5;Skagerrak
012.EC8B;012.EC8A6;23.5800;0.019000;599.1840;0.448020;12;538;5;Skagerrak
012.EC8C;012.EC8B;27.3900;0.018000;567.6480;0.493020;12;538;5;Skagerrak
012.EC9;012.EC80;3.9300;0.013000;409.9680;0.051090;12;538;5;Skagerrak
012.ED0;012.EC9;28.9700;0.014000;441.5040;0.405580;12;538;5;Skagerrak
012.EDA11;012.ED0;21.9700;0.014000;441.5040;0.307580;12;538;5;Skagerrak
012.EDA12;012.EDA11;2.0400;0.015000;473.0400;0.030600;12;538;5;Skagerrak
012.EDA21;012.EDA12;14.7200;0.016000;504.5760;0.235520;12;538;5;Skagerrak
012.EDA22;012.EDA21;25.8400;0.018000;567.6480;0.465120;12;538;5;Skagerrak
012.EDA23;012.EDA22;1.2300;0.014000;441.5040;0.017220;12;538;5;Skagerrak
012.EDA2Z;012.EDA23;69.7400;0.019000;599.1840;1.325060;12;538;5;Skagerrak
012.EDA3;012.EDA23;45.7100;0.017000;536.1120;0.777070;12;538;5;Skagerrak
012.EDA4;012.EDA3;18.2400;0.015000;473.0400;0.273600;12;538;5;Skagerrak
012.EDAA0;012.EDA4;10.7500;0.016000;504.5760;0.172000;12;538;5;Skagerrak
012.EDAAA0;012.EDAA0;9.6600;0.017000;536.1120;0.164220;12;538;5;Skagerrak
012.EDAAAA110;012.EDAAA0;6.5500;0.018000;567.6480;0.117900;12;538;5;Skagerrak
012.EDAAAA11Z;012.EDAAAA110;8.2800;0.019000;599.1840;0.157320;12;538;5;Skagerrak
012.EDAAAA12;012.EDAAAA110;1.4400;0.018000;567.6480;0.025920;12;538;5;Skagerrak
012.EDAAAA13;012.EDAAAA12;1.7500;0.019000;599.1840;0.033250;12;541;5;Skagerrak
012.EDAAAA1A;012.EDAAAA13;2.4800;0.020000;630.7200;0.049600;12;541;5;Skagerrak
012.EDAAAA1B;012.EDAAAA1A;3.8000;0.020000;630.7200;0.076000;12;538;5;Skagerrak
012.EDAAAA1C;012.EDAAAA1B;9.1200;0.020000;630.7200;0.182400;12;541;5;Skagerrak
012.EDAAAA2;012.EDAAAA13;20.3200;0.019000;599.1840;0.386080;12;538;5;Skagerrak
012.EDAAAB;012.EDAAAA2;12.2500;0.019000;599.1840;0.232750;12;541;5;Skagerrak
012.EDAAB;012.EDAAA0;108.6600;0.023000;725.3280;2.499180;12;538;5;Skagerrak
012.EDAB1;012.EDAA0;2.5300;0.017000;536.1120;0.043010;12;538;5;Skagerrak
012.EDAB2;012.EDAB1;10.9700;0.020000;630.7200;0.219400;12;538;5;Skagerrak
012.EDAB3;012.EDAB2;3.6300;0.019000;599.1840;0.068970;12;538;5;Skagerrak
012.EDAB4;012.EDAB3;16.3900;0.025000;788.4000;0.409750;12;538;5;Skagerrak
012.EDAB5;012.EDAB4;6.2300;0.021000;662.2560;0.130830;12;538;5;Skagerrak
012.EDAB60;012.EDAB5;6.4700;0.022000;693.7920;0.142340;12;538;5;Skagerrak
012.EDAB6Z;012.EDAB60;8.8900;0.033000;1040.6880;0.293370;12;538;5;Skagerrak
012.EDAB7;012.EDAB60;6.4700;0.021000;662.2560;0.135870;12;538;5;Skagerrak
012.EDAB8;012.EDAB7;6.0300;0.022000;693.7920;0.132660;12;538;5;Skagerrak
012.EDAC;012.EDAB8;40.1200;0.023000;725.3280;0.922760;12;538;5;Skagerrak
012.EDAD;012.EDAC;42.4600;0.026000;819.9360;1.103960;12;538;5;Skagerrak
012.EDB10;012.EDA4;37.1100;0.020000;630.7200;0.742200;12;538;5;Skagerrak
012.EDB1Z;012.EDB10;17.8700;0.026000;819.9360;0.464620;12;538;5;Skagerrak
012.EDB2;012.EDB10;22.5300;0.018000;567.6480;0.405540;12;538;5;Skagerrak
012.EDB31;012.EDB2;3.0900;0.019000;599.1840;0.058710;12;538;5;Skagerrak
012.EDB32;012.EDB31;8.3900;0.022000;693.7920;0.184580;12;538;5;Skagerrak
012.EDB41;012.EDB32;6.5000;0.021000;662.2560;0.136500;12;538;5;Skagerrak
012.EDB42;012.EDB41;6.5000;0.021000;662.2560;0.136500;12;538;5;Skagerrak
012.EDB5;012.EDB42;16.0600;0.022000;693.7920;0.353320;12;522;5;Skagerrak
012.EDB6;012.EDB5;5.2700;0.019000;599.1840;0.100130;12;538;5;Skagerrak
012.EDB7;012.EDB6;25.7300;0.018000;567.6480;0.463140;12;522;5;Skagerrak
012.EDB8;012.EDB7;27.0000;0.020000;630.7200;0.540000;12;522;5;Skagerrak
012.EDC11;012.EDB8;7.4600;0.017000;536.1120;0.126820;12;522;5;Skagerrak
012.EDC12;012.EDC11;3.7200;0.017000;536.1120;0.063240;12;522;5;Skagerrak
012.EDC1Z;012.EDC12;32.4800;0.021000;662.2560;0.682080;12;522;5;Skagerrak
012.EDC2;012.EDC12;6.6100;0.019000;599.1840;0.125590;12;522;5;Skagerrak
012.EDC9;012.EDC2;0.1000;0.016000;504.5760;0.001600;12;522;5;Skagerrak
012.EDCA;012.EDC9;21.9200;0.021000;662.2560;0.460320;12;522;5;Skagerrak
012.EDCB;012.EDCA;28.2900;0.024000;756.8640;0.678960;12;522;5;Skagerrak
012.EDCC;012.EDCB;0.8000;0.020000;630.7200;0.016000;12;522;5;Skagerrak
012.EDCD;012.EDCC;9.2100;0.021000;662.2560;0.193410;12;522;5;Skagerrak
012.EDCE;012.EDCD;68.0800;0.025000;788.4000;1.702000;12;522;5;Skagerrak
012.EDD1;012.EDC9;40.8700;0.020000;630.7200;0.817400;12;522;5;Skagerrak
012.EDD20;012.EDD1;64.6700;0.022000;693.7920;1.422740;12;522;5;Skagerrak
012.EDD2A;012.EDD20;9.8000;0.020000;630.7200;0.196000;12;522;5;Skagerrak
012.EDD2B;012.EDD2A;12.9800;0.023000;725.3280;0.298540;12;522;5;Skagerrak
012.EDD30;012.EDD20;4.6600;0.019000;599.1840;0.088540;12;522;5;Skagerrak
012.EDD3Z;012.EDD30;28.5800;0.026000;819.9360;0.743080;12;522;5;Skagerrak
012.EDD4;012.EDD30;6.3800;0.020000;630.7200;0.127600;12;522;5;Skagerrak
012.EDE;012.EDD4;60.0000;0.023000;725.3280;1.380000;12;522;5;Skagerrak
012.EE0;012.ED0;52.6100;0.013000;409.9680;0.683930;12;538;5;Skagerrak
012.EEZ;012.EE0;84.7100;0.017000;536.1120;1.440070;12;538;5;Skagerrak
012.EF1;012.EE0;37.1100;0.012000;378.4320;0.445320;12;541;5;Skagerrak
012.EF20;012.EF1;75.3800;0.013000;409.9680;0.979940;12;541;5;Skagerrak
012.EF2A;012.EF20;19.0200;0.013000;409.9680;0.247260;12;541;5;Skagerrak
012.EF2B;012.EF2A;20.1100;0.017000;536.1120;0.341870;12;541;5;Skagerrak
012.EF3;012.EF20;18.6600;0.015000;473.0400;0.279900;12;541;5;Skagerrak
012.EF40;012.EF3;16.7800;0.014000;441.5040;0.234920;12;541;5;Skagerrak
012.EF4Z;012.EF40;26.0100;0.019000;599.1840;0.494190;12;541;5;Skagerrak
012.EF51;012.EF40;10.5500;0.013000;409.9680;0.137150;12;541;5;Skagerrak
012.EF52;012.EF51;5.7500;0.006000;189.2160;0.034500;12;541;5;Skagerrak
012.EF5A;012.EF52;17.1200;0.010000;315.3600;0.171200;12;541;5;Skagerrak
012.EF5B;012.EF5A;8.9100;0.012000;378.4320;0.106920;12;541;5;Skagerrak
012.EF5C;012.EF5B;30.4600;0.014000;441.5040;0.426440;12;541;5;Skagerrak
012.EF5D;012.EF5C;7.7600;0.016000;504.5760;0.124160;12;541;5;Skagerrak
012.EF5E;012.EF5D;2.3600;0.016000;504.5760;0.037760;12;541;5;Skagerrak
012.EF61;012.EF52;11.6600;0.007000;220.7520;0.081620;12;541;5;Skagerrak
012.EF62;012.EF61;8.6100;0.009000;283.8240;0.077490;12;542;5;Skagerrak
012.EF6Z;012.EF62;28.9400;0.013000;409.9680;0.376220;12;542;5;Skagerrak
012.EFA;012.EF62;23.2700;0.010000;315.3600;0.232700;12;541;5;Skagerrak
012.EFB;012.EFA;47.1500;0.011000;346.8960;0.518650;12;542;5;Skagerrak
012.EFC;012.EFB;25.5300;0.013000;409.9680;0.331890;12;542;5;Skagerrak
012.EG0;012.EF62;11.4000;0.008000;252.2880;0.091200;12;541;5;Skagerrak
012.EGA;012.EG0;12.6900;0.012000;378.4320;0.152280;12;541;5;Skagerrak
012.EGB0;012.EGA;15.9600;0.013000;409.9680;0.207480;12;541;5;Skagerrak
012.EGBA;012.EGB0;4.4800;0.014000;441.5040;0.062720;12;542;5;Skagerrak
012.EGBB;012.EGBA;17.9200;0.015000;473.0400;0.268800;12;541;5;Skagerrak
012.EGBC;012.EGBB;13.7000;0.017000;536.1120;0.232900;12;542;5;Skagerrak
012.EGBD;012.EGBC;5.0300;0.019000;599.1840;0.095570;12;542;5;Skagerrak
012.EGC;012.EGB0;17.3000;0.015000;473.0400;0.259500;12;542;5;Skagerrak
012.EH;012.EG0;35.1800;0.011000;346.8960;0.386980;12;541;5;Skagerrak
012.EJ0;012.EH;15.5400;0.011000;346.8960;0.170940;12;542;5;Skagerrak
012.EJA;012.EJ0;16.5100;0.012000;378.4320;0.198120;12;542;5;Skagerrak
012.EJB;012.EJA;42.1600;0.013000;409.9680;0.548080;12;542;5;Skagerrak
012.EK;012.EJ0;142.2700;0.015000;473.0400;2.134050;12;542;5;Skagerrak
012.F11;012.E0;0.4200;0.006000;189.2160;0.002520;12;605;6;Skagerrak
012.F12;012.F11;0.7000;0.006000;189.2160;0.004200;12;605;6;Skagerrak
012.F13;012.F12;1.1700;0.006000;189.2160;0.007020;12;605;6;Skagerrak
012.F14;012.F13;0.7200;0.006000;189.2160;0.004320;12;605;6;Skagerrak
012.F21;012.F14;0.2000;0.006000;189.2160;0.001200;12;605;6;Skagerrak
012.F22;012.F21;6.0300;0.006000;189.2160;0.036180;12;605;6;Skagerrak
012.F23;012.F22;3.6800;0.006000;189.2160;0.022080;12;605;6;Skagerrak
012.F24;012.F23;0.8300;0.006000;189.2160;0.004980;12;605;6;Skagerrak
012.F31;012.F24;2.7800;0.006000;189.2160;0.016680;12;605;6;Skagerrak
012.F32;012.F31;7.9700;0.007000;220.7520;0.055790;12;605;6;Skagerrak
012.F3Z;012.F32;52.2400;0.009000;283.8240;0.470160;12;605;6;Skagerrak
012.F4;012.F32;21.4500;0.007000;220.7520;0.150150;12;605;6;Skagerrak
012.F51;012.F4;16.8800;0.008000;252.2880;0.135040;12;605;6;Skagerrak
012.F52;012.F51;12.4300;0.011000;346.8960;0.136730;12;605;6;Skagerrak
012.F5A;012.F52;19.8000;0.008000;252.2880;0.158400;12;605;6;Skagerrak
012.F5B;012.F5A;32.9100;0.010000;315.3600;0.329100;12;605;6;Skagerrak
012.F5C;012.F5B;31.6300;0.010000;315.3600;0.316300;12;605;6;Skagerrak
012.F6;012.F52;42.4400;0.010000;315.3600;0.424400;12;605;6;Skagerrak
012.G11;012.F6;59.1500;0.010000;315.3600;0.591500;12;605;6;Skagerrak
012.G12;012.G11;19.6400;0.011000;346.8960;0.216040;12;605;6;Skagerrak
012.G1A;012.G12;2.3600;0.010000;315.3600;0.023600;12;605;6;Skagerrak
012.G1B;012.G1A;20.4400;0.011000;346.8960;0.224840;12;605;6;Skagerrak
012.G1C;012.G1B;34.2200;0.016000;504.5760;0.547520;12;536;5;Skagerrak
012.G21;012.G12;73.1800;0.018000;567.6480;1.317240;12;605;6;Skagerrak
012.G22;012.G21;28.9300;0.010000;315.3600;0.289300;12;605;6;Skagerrak
012.G2Z;012.G22;30.1200;0.018000;567.6480;0.542160;12;605;6;Skagerrak
012.G9;012.G22;0.2600;0.009000;283.8240;0.002340;12;605;6;Skagerrak
012.GA1;012.G9;22.8500;0.014000;441.5040;0.319900;12;605;6;Skagerrak
012.GA20;012.GA1;5.5600;0.012000;378.4320;0.066720;12;605;6;Skagerrak
012.GA2Z;012.GA20;22.7000;0.024000;756.8640;0.544800;12;605;6;Skagerrak
012.GA3;012.GA20;43.0000;0.017000;536.1120;0.731000;12;605;6;Skagerrak
012.GA4;012.GA3;18.7700;0.016000;504.5760;0.300320;12;605;6;Skagerrak
012.GAZ;012.GA4;39.4600;0.027000;851.4720;1.065420;12;540;5;Skagerrak
012.GB0;012.GA4;22.0000;0.019000;599.1840;0.418000;12;540;5;Skagerrak
012.GBA0;012.GB0;52.3000;0.018000;567.6480;0.941400;12;540;5;Skagerrak
012.GBAZ;012.GBA0;37.4800;0.028000;883.0080;1.049440;12;540;5;Skagerrak
012.GBB;012.GBA0;48.2000;0.020000;630.7200;0.964000;12;540;5;Skagerrak
012.GBC;012.GBB;17.3200;0.025000;788.4000;0.433000;12;540;5;Skagerrak
012.GBD;012.GBC;6.1700;0.028000;883.0080;0.172760;12;540;5;Skagerrak
012.GC;012.GB0;55.6600;0.029000;914.5440;1.614140;12;540;5;Skagerrak
012.GD;012.GC;51.8200;0.031000;977.6160;1.606420;12;615;6;Skagerrak
012.GE;012.GD;8.1800;0.022000;693.7920;0.179960;12;615;6;Skagerrak
012.GF;012.GE;22.4300;0.023000;725.3280;0.515890;12;540;5;Skagerrak
012.GG;012.GF;67.7700;0.023000;725.3280;1.558710;12;615;6;Skagerrak
012.GH;012.GG;20.3500;0.020000;630.7200;0.407000;12;540;5;Skagerrak
012.GJ;012.GH;44.0300;0.019000;599.1840;0.836570;12;540;5;Skagerrak
012.GK;012.GJ;6.4200;0.015000;473.0400;0.096300;12;540;5;Skagerrak
012.H10;012.G9;17.4900;0.015000;473.0400;0.262350;12;605;6;Skagerrak
012.H1A0;012.H10;47.3900;0.014000;441.5040;0.663460;12;540;5;Skagerrak
012.H1AZ;012.H1A0;22.1400;0.018000;567.6480;0.398520;12;536;5;Skagerrak
012.H1B;012.H1A0;41.0700;0.017000;536.1120;0.698190;12;540;5;Skagerrak
012.H2;012.H10;8.8900;0.010000;315.3600;0.088900;12;605;6;Skagerrak
012.H31;012.H2;12.7000;0.010000;315.3600;0.127000;12;540;5;Skagerrak
012.H32;012.H31;17.2500;0.011000;346.8960;0.189750;12;540;5;Skagerrak
012.H3Z;012.H32;78.7800;0.015000;473.0400;1.181700;12;540;5;Skagerrak
012.H40;012.H32;48.7200;0.014000;441.5040;0.682080;12;540;5;Skagerrak
012.H4Z;012.H40;79.6600;0.016000;504.5760;1.274560;12;540;5;Skagerrak
012.H51;012.H40;14.2200;0.011000;346.8960;0.156420;12;540;5;Skagerrak
012.H52;012.H51;54.4900;0.010000;315.3600;0.544900;12;540;5;Skagerrak
012.H61;012.H52;19.0800;0.012000;378.4320;0.228960;12;540;5;Skagerrak
012.H62;012.H61;9.0100;0.008000;252.2880;0.072080;12;540;5;Skagerrak
012.HA0;012.H62;27.6400;0.010000;315.3600;0.276400;12;540;5;Skagerrak
012.HAZ;012.HA0;65.9500;0.015000;473.0400;0.989250;12;540;5;Skagerrak
012.HB;012.HA0;55.3500;0.013000;409.9680;0.719550;12;540;5;Skagerrak
012.HC;012.HB;31.8000;0.016000;504.5760;0.508800;12;540;5;Skagerrak
012.HD;012.HC;41.0000;0.018000;567.6480;0.738000;12;617;6;Skagerrak
012.J1;012.H62;42.6700;0.010000;315.3600;0.426700;12;540;5;Skagerrak
012.J20;012.J1;43.6500;0.010000;315.3600;0.436500;12;540;5;Skagerrak
012.J2Z;012.J20;70.3600;0.018000;567.6480;1.266480;12;540;5;Skagerrak
012.J3;012.J20;2.0100;0.008000;252.2880;0.016080;12;540;5;Skagerrak
012.J4;012.J3;2.6200;0.010000;315.3600;0.026200;12;540;5;Skagerrak
012.J5;012.J4;29.1300;0.013000;409.9680;0.378690;12;542;5;Skagerrak
012.J61;012.J5;3.5000;0.010000;315.3600;0.035000;12;540;5;Skagerrak
012.J62;012.J61;3.8300;0.009000;283.8240;0.034470;12;540;5;Skagerrak
012.J6Z;012.J62;22.2400;0.016000;504.5760;0.355840;12;540;5;Skagerrak
012.J71;012.J62;9.3800;0.010000;315.3600;0.093800;12;542;5;Skagerrak
012.J72;012.J71;35.7100;0.015000;473.0400;0.535650;12;542;5;Skagerrak
012.J81;012.J72;13.8600;0.011000;346.8960;0.152460;12;542;5;Skagerrak
012.J82;012.J81;11.9200;0.009000;283.8240;0.107280;12;542;5;Skagerrak
012.J9;012.J82;2.0300;0.008000;252.2880;0.016240;12;542;5;Skagerrak
012.JA1;012.J9;27.7900;0.015000;473.0400;0.416850;12;542;5;Skagerrak
012.JA2;012.JA1;8.9800;0.013000;409.9680;0.116740;12;542;5;Skagerrak
012.JA3;012.JA2;7.8400;0.017000;536.1120;0.133280;12;542;5;Skagerrak
012.JA4;012.JA3;5.8200;0.014000;441.5040;0.081480;12;542;5;Skagerrak
012.JA5;012.JA4;2.7100;0.014000;441.5040;0.037940;12;542;5;Skagerrak
012.JA6;012.JA5;28.5200;0.016000;504.5760;0.456320;12;542;5;Skagerrak
012.JB1;012.JA6;23.2800;0.017000;536.1120;0.395760;12;542;5;Skagerrak
012.JB20;012.JB1;10.1600;0.014000;441.5040;0.142240;12;542;5;Skagerrak
012.JB2A;012.JB20;7.5300;0.017000;536.1120;0.128010;12;542;5;Skagerrak
012.JB2B;012.JB2A;5.1600;0.020000;630.7200;0.103200;12;542;5;Skagerrak
012.JB3;012.JB20;33.5800;0.017000;536.1120;0.570860;12;542;5;Skagerrak
012.JB40;012.JB3;2.6600;0.014000;441.5040;0.037240;12;542;5;Skagerrak
012.JB4A;012.JB40;5.5200;0.016000;504.5760;0.088320;12;542;5;Skagerrak
012.JB4B;012.JB4A;17.6000;0.022000;693.7920;0.387200;12;542;5;Skagerrak
012.JB5;012.JB40;14.4800;0.015000;473.0400;0.217200;12;542;5;Skagerrak
012.JB6;012.JB5;53.9000;0.016000;504.5760;0.862400;12;617;6;Skagerrak
012.JC11;012.JB6;4.7900;0.015000;473.0400;0.071850;12;542;5;Skagerrak
012.JC12;012.JC11;10.6600;0.015000;473.0400;0.159900;12;542;5;Skagerrak
012.JC1Z;012.JC12;48.9300;0.018000;567.6480;0.880740;12;542;5;Skagerrak
012.JC2;012.JC12;31.2700;0.017000;536.1120;0.531590;12;617;6;Skagerrak
012.JC9;012.JC2;11.3000;0.016000;504.5760;0.180800;12;618;6;Skagerrak
012.JCA;012.JC9;15.7000;0.018000;567.6480;0.282600;12;618;6;Skagerrak
012.JCB11;012.JCA;3.4800;0.017000;536.1120;0.059160;12;543;5;Skagerrak
012.JCB12;012.JCB11;12.8500;0.018000;567.6480;0.231300;12;543;5;Skagerrak
012.JCB1Z;012.JCB12;47.5300;0.020000;630.7200;0.950600;12;543;5;Skagerrak
012.JCB2;012.JCB12;33.1300;0.020000;630.7200;0.662600;12;543;5;Skagerrak
012.JCB9;012.JCB2;17.2900;0.019000;599.1840;0.328510;12;543;5;Skagerrak
012.JCBA0;012.JCB9;22.1500;0.024000;756.8640;0.531600;12;545;5;Skagerrak
012.JCBAZ;012.JCBA0;104.1200;0.031000;977.6160;3.227720;12;545;5;Skagerrak
012.JCBB;012.JCBA0;60.2700;0.030000;946.0800;1.808100;12;618;6;Skagerrak
012.JCC;012.JCB9;2.1000;0.022000;693.7920;0.046200;12;543;5;Skagerrak
012.JCD;012.JCC;44.7300;0.023000;725.3280;1.028790;12;543;5;Skagerrak
012.JCE;012.JCD;0.5500;0.017000;536.1120;0.009350;12;543;5;Skagerrak
012.JCF;012.JCE;56.8800;0.023000;725.3280;1.308240;12;545;5;Skagerrak
012.JD10;012.JC9;15.5800;0.018000;567.6480;0.280440;12;618;6;Skagerrak
012.JD1A;012.JD10;5.6900;0.027000;851.4720;0.153630;12;618;6;Skagerrak
012.JD1B;012.JD1A;7.1200;0.026000;819.9360;0.185120;12;618;6;Skagerrak
012.JD1C;012.JD1B;9.6500;0.033000;1040.6880;0.318450;12;618;6;Skagerrak
012.JD2;012.JD10;7.2100;0.016000;504.5760;0.115360;12;618;6;Skagerrak
012.JDA;012.JD2;0.2800;0.015000;473.0400;0.004200;12;618;6;Skagerrak
012.JDB;012.JDA;11.2500;0.019000;599.1840;0.213750;12;618;6;Skagerrak
012.JDC;012.JDB;15.8000;0.027000;851.4720;0.426600;12;618;6;Skagerrak
012.JE;012.JD2;1.2600;0.015000;473.0400;0.018900;12;618;6;Skagerrak
012.JF;012.JE;17.0800;0.016000;504.5760;0.273280;12;618;6;Skagerrak
012.K;012.J9;18.8600;0.012000;378.4320;0.226320;12;542;5;Skagerrak
012.L10;012.K;7.1900;0.009000;283.8240;0.064710;12;542;5;Skagerrak
012.L1A;012.L10;13.6400;0.013000;409.9680;0.177320;12;542;5;Skagerrak
012.L1B;012.L1A;36.0400;0.017000;536.1120;0.612680;12;542;5;Skagerrak
012.L21;012.L10;77.6600;0.014000;441.5040;1.087240;12;542;5;Skagerrak
012.L22;012.L21;7.6100;0.009000;283.8240;0.068490;12;543;5;Skagerrak
012.L2A;012.L22;25.7400;0.014000;441.5040;0.360360;12;542;5;Skagerrak
012.L2B;012.L2A;24.0900;0.018000;567.6480;0.433620;12;543;5;Skagerrak
012.L2C;012.L2B;40.7000;0.018000;567.6480;0.732600;12;543;5;Skagerrak
012.L2D;012.L2C;16.4300;0.021000;662.2560;0.345030;12;543;5;Skagerrak
012.L2E;012.L2D;1.9800;0.019000;599.1840;0.037620;12;543;5;Skagerrak
012.L9;012.L22;30.9000;0.010000;315.3600;0.309000;12;542;5;Skagerrak
012.LA1;012.L9;2.3700;0.009000;283.8240;0.021330;12;542;5;Skagerrak
012.LA2;012.LA1;4.8200;0.011000;346.8960;0.053020;12;542;5;Skagerrak
012.LA3;012.LA2;16.8200;0.012000;378.4320;0.201840;12;542;5;Skagerrak
012.LA4;012.LA3;6.4700;0.011000;346.8960;0.071170;12;542;5;Skagerrak
012.LA51;012.LA4;6.4400;0.010000;315.3600;0.064400;12;542;5;Skagerrak
012.LA52;012.LA51;7.6200;0.010000;315.3600;0.076200;12;544;5;Skagerrak
012.LA5A;012.LA52;16.2000;0.014000;441.5040;0.226800;12;544;5;Skagerrak
012.LA5B;012.LA5A;18.6600;0.019000;599.1840;0.354540;12;544;5;Skagerrak
012.LA6;012.LA52;18.9200;0.010000;315.3600;0.189200;12;543;5;Skagerrak
012.LB1;012.LA6;23.7300;0.013000;409.9680;0.308490;12;544;5;Skagerrak
012.LB2;012.LB1;18.5100;0.011000;346.8960;0.203610;12;544;5;Skagerrak
